order_item_id,order_id,menu_item_id,quantity,unit_price_inr,discount_amount_inr,line_total_inr
646,9383,160,2,236.88,16.7,457.06
647,5119,61,1,361.13,48.32,312.81
648,21395,53,2,643.07,6.79,1279.35
649,7246,220,4,190.34,,736.48
650,18342,136,5,514.52,90.41,2482.19
651,13162,28,5,720.52,106.01,3496.59
652,29949,71,1,621.29,115.89,505.4
653,920,6,3,294.74,118.28,765.94
654,28894,34,5,856.69,659.29,3624.16
655,5175,117,1,145.87,27.42,118.45
656,9901,64,2,165.4,3.33,327.47
657,20583,235,6,301.2,213.53,1593.67
658,20390,167,4,218.51,56.59,817.45
659,28305,228,5,391.19,339.37,1616.58
660,23195,80,5,947.22,409.92,4326.18
661,30395,78,5,123.92,4.7,614.9
662,25630,218,2,911.57,212.71,1610.43
663,484,135,6,703.51,1028.9,3192.16
664,26445,232,5,536.58,,2669.66
665,3126,238,1,640.3,83.13,557.17
666,12852,146,-3,327.82,191.15,2715.49
667,13005,216,4,469.28,284.91,1592.21
668,22562,124,1,601.99,110.83,491.16
669,5010,203,1,691.38,86.73,604.65
670,20017,234,4,605.54,243.28,2178.88
671,2930,98,5,182.65,89.38,823.87
672,31436,181,1,495.7,106.73,388.97
673,11101,62,6,849.72,1027.22,4071.1
674,5064,59,5,296.4,359.65,1122.35
675,1161,79,4,829.95,20.17,3299.63
676,26732,108,2,876.82,84.88,1668.76
677,5790,214,3,312.66,159.08,778.9
678,1198,213,1,300.34,29.64,270.7
679,25723,165,6,673.61,351.32,3690.34
680,5957,48,2,753.11,365.42,1140.8
681,18504,155,3,465.97,198.25,1199.66
682,1941,159,4,520.51,50.9,2031.14
683,18571,165,2,579.5,264.76,894.24
684,9880,179,2,574.0,195.4,952.6
685,30073,9,3,639.11,199.58,1717.75
686,28744,105,4,164.41,63.92,593.72
687,26355,187,2,565.32,206.63,924.01
688,17975,103,4,642.61,561.82,2008.62
689,999999,99999,-2,624.72,62.34,6960.78
690,25868,156,3,527.49,39.52,1542.95
691,19968,15,3,701.82,504.54,1600.92
692,8962,138,3,739.93,248.62,1971.17
693,27834,129,2,238.28,,383.22
694,14816,62,2,811.85,294.31,1329.39
695,30985,13,5,248.14,130.31,1110.39
696,5475,78,6,547.35,642.67,2641.43
697,8585,11,2,368.07,54.26,681.88
698,15857,138,4,737.67,33.97,2916.71
699,22472,8,4,785.71,451.0,2691.84
700,5064,88,2,377.19,86.59,667.79
701,25038,205,3,464.1,300.55,1091.75
702,12387,15,5,707.99,,2869.2
703,24043,88,4,243.03,11.16,960.96
704,25646,151,1,166.59,15.48,151.11
705,14853,26,2,261.07,63.66,458.48
706,5719,14,1,872.36,209.36,663.0
707,2571,54,5,676.75,158.14,3225.61
708,22760,109,1,680.89,110.62,570.27
709,7746,85,3,567.48,346.37,1356.07
710,26657,186,2,519.61,221.39,817.83
711,15525,110,6,717.32,143.69,4160.23
712,20654,170,6,386.58,291.23,2028.25
713,10291,13,4,248.05,179.73,812.47
714,23345,82,2,764.41,349.85,1178.97
715,30686,17,3,262.2,188.06,598.54
716,17318,101,6,542.8,600.97,2655.83
717,2564,221,6,916.25,1134.44,4363.06
718,8056,63,3,456.72,300.51,1069.65
719,5593,237,4,488.17,237.14,1715.54
720,31835,65,1,447.75,15.67,432.08
721,31021,45,2,213.28,19.19,407.37
722,7152,101,5,341.38,98.37,1608.53
723,4565,4,5,880.19,351.18,4049.77
724,1775,190,5,196.37,28.12,953.73
725,30333,59,-2,527.01,158.17,4176.05
726,8429,209,6,906.05,1036.62,4399.68
727,23349,94,6,431.11,575.26,2011.4
728,25022,73,3,394.44,20.51,1162.81
729,7239,208,5,412.13,170.2,1890.45
730,31728,237,5,311.71,69.05,1489.5
731,13354,148,1,78.24,1.11,77.13
732,6635,146,1,927.28,138.34,788.94
733,3967,237,2,817.22,330.66,1303.78
734,28711,185,3,904.93,230.67,2484.12
735,16225,170,2,173.32,57.15,289.49
736,19894,56,5,948.21,682.11,4058.94
737,1858,172,6,254.66,189.33,1338.63
738,18457,68,5,628.36,433.26,2708.54
739,7259,52,3,203.44,,525.58
740,23067,186,1,186.02,26.81,159.21
741,24494,175,3,636.66,471.77,1438.21
742,1009,6,1,840.31,185.88,654.43
743,15428,1,2,189.99,13.55,366.43
744,23826,207,4,319.59,9.14,1269.22
745,12386,21,4,154.05,84.25,531.95
746,27041,95,4,168.42,78.18,595.5
747,25486,236,6,411.64,39.94,2429.9
748,31443,186,4,379.35,25.65,1491.75
749,26145,228,3,346.63,49.1,990.79
750,3176,188,2,228.56,69.51,387.61
751,17893,38,1,440.07,43.58,396.49
752,2668,189,2,573.61,271.8,875.42
753,10373,115,6,98.54,38.16,553.08
754,1883,153,5,877.4,721.97,3665.03
755,17789,37,4,147.53,56.14,533.98
756,9987,190,5,392.5,68.75,1893.75
757,29450,177,3,651.24,11.09,1942.63
758,25938,23,3,603.22,178.75,1630.91
759,22740,94,4,639.04,556.08,2000.08
760,3460,202,3,849.06,588.05,1959.13
761,558,185,1,551.11,6.66,544.45
762,26153,233,6,731.18,1038.5,3348.58
763,26793,39,4,469.68,292.02,1586.7
764,22863,75,1,462.24,11.81,450.43
765,20712,209,3,646.69,429.94,1510.13
766,24552,89,4,466.1,306.38,1558.02
767,12814,21,3,715.92,377.09,1770.67
768,16443,95,2,848.22,51.01,1645.43
769,27890,76,6,625.77,926.86,2827.76
770,7290,223,-5,611.96,620.42,12721.92
771,29958,78,4,85.78,33.31,309.81
772,27756,220,5,453.18,205.48,2060.42
773,54,91,6,305.25,0.42,1831.08
774,12469,32,1,714.89,119.94,594.95
775,19555,179,3,262.46,97.78,689.6
776,9684,57,4,287.22,42.5,1106.38
777,16039,46,3,375.78,241.35,885.99
778,15008,60,4,64.25,14.52,242.48
779,11260,63,6,391.51,362.87,1986.19
780,9135,196,-4,76.13,60.58,1436.27
781,5978,200,2,538.17,225.52,850.82
782,11417,46,-2,593.81,97.7,6167.05
783,9363,136,6,260.57,57.2,1506.22
784,3014,88,2,446.17,96.43,795.91
785,30856,138,6,680.97,167.83,3917.99
786,15793,211,1,707.45,171.68,535.77
787,1708,190,4,828.07,786.55,2525.73
788,20381,167,5,372.33,401.36,1460.29
789,30210,222,4,507.61,505.13,1525.31
790,5065,175,1,704.9,173.27,531.63
791,3668,83,6,166.86,52.83,948.33
792,24888,82,5,178.24,122.46,768.74
793,31675,139,3,390.46,234.87,936.51
794,2672,132,1,338.27,12.45,325.82
795,642,234,-4,732.77,676.06,10882.4
796,12560,56,3,270.32,47.88,763.08
797,20769,180,4,934.0,188.56,3547.44
798,16785,101,3,496.41,212.96,1276.27
799,22397,98,5,762.01,554.05,3256.0
800,28524,50,1,465.18,63.0,402.18
801,15881,224,3,889.27,271.81,2396.0
802,2526,177,2,754.25,243.84,1264.66
803,25485,200,1,144.65,3.89,140.76
804,10235,38,2,739.49,308.33,1170.65
805,25976,62,1,331.59,23.99,307.6
806,22639,234,5,432.26,235.67,1925.63
807,31769,10,3,489.72,143.16,1326.0
808,31774,93,2,755.93,81.46,1430.4
809,22101,112,4,837.07,65.82,3282.46
810,26681,13,3,532.39,152.86,1444.31
811,999999,99999,-5,361.88,383.72,5114.14
812,23222,144,1,440.28,29.53,410.75
813,26215,94,-5,476.02,418.05,8970.17
814,23864,39,1,498.98,71.4,427.58
815,23673,30,4,366.96,96.51,1371.33
816,27586,205,6,178.99,148.82,925.12
817,9299,111,5,620.39,555.05,2546.9
818,20935,130,1,377.56,76.62,300.94
819,22247,76,3,288.0,1.93,862.07
820,28545,151,2,735.35,287.32,1183.38
821,17072,188,5,461.62,498.97,1809.13
822,24301,2,4,428.76,379.52,1335.52
823,19412,69,6,816.75,499.92,4400.58
824,10835,84,1,841.12,1.84,839.28
825,8229,123,4,814.33,260.59,2996.73
826,13305,49,3,625.26,,1671.54
827,23125,48,3,79.47,,201.05
828,30760,145,5,933.47,530.49,4136.86
829,8386,116,6,634.0,369.19,3434.81
830,9464,31,4,185.74,155.85,587.11
831,10844,170,6,517.37,586.18,2518.04
832,13793,58,2,906.61,136.26,1676.96
833,19716,90,4,256.46,227.37,798.47
834,5120,97,4,592.62,207.51,2162.97
835,22463,89,3,553.13,,1446.71
836,19606,171,1,433.5,51.11,382.39
837,26518,195,1,164.43,31.77,132.66
838,20705,4,2,347.52,97.71,597.33
839,15518,218,5,497.49,599.29,1888.16
840,30003,171,1,891.76,166.75,725.01
841,575,168,3,689.39,370.57,1697.6
842,10371,136,2,614.3,110.53,1118.07
843,10417,138,5,799.95,212.73,3787.02
844,22338,235,4,395.36,99.36,1482.08
845,25913,70,1,728.93,51.66,677.27
846,26646,66,6,494.09,530.12,2434.42
847,24657,168,6,688.24,298.45,3830.99
848,21695,202,4,280.06,196.85,923.39
849,5495,85,4,462.77,458.48,1392.6
850,11558,115,3,224.8,68.2,606.2
851,999999,99999,-4,648.34,85.53,8265.76
852,9470,108,4,698.63,228.51,2566.01
853,352,3,5,823.5,300.21,3817.29
854,6198,181,4,165.39,62.53,599.03
855,2369,223,6,360.2,55.94,2105.26
856,26912,201,6,671.62,610.13,3419.59
857,23023,164,4,91.34,13.41,351.95
858,27322,185,3,608.39,83.58,1741.59
859,31205,165,5,669.29,147.01,3199.44
860,21434,35,2,643.89,39.72,1248.06
861,14242,66,1,388.41,63.14,325.27
862,15531,112,3,728.55,408.98,1776.67
863,999999,99999,-4,721.31,484.14,7277.39
864,28906,25,5,230.37,86.09,1065.76
865,17864,150,4,483.98,446.76,1489.16
866,18284,90,6,75.0,94.45,355.55
867,17521,139,1,522.16,27.82,494.34
868,28174,58,4,155.0,146.05,473.95
869,999999,99999,-4,428.46,110.81,7549.11
870,26099,146,2,930.84,342.22,1519.46
871,29452,32,3,479.29,69.79,1368.08
872,29675,87,2,934.92,,1781.81
873,30130,51,4,306.37,280.34,945.14
874,16993,164,6,485.92,309.27,2606.25
875,30311,229,2,142.9,24.85,260.95
876,29441,116,6,323.19,15.07,1924.07
877,6682,74,5,452.52,362.9,1899.7
878,16809,65,2,443.0,136.67,749.33
879,22683,122,6,458.72,405.67,2346.65
880,10806,119,6,393.08,80.67,2277.81
881,3722,35,1,432.51,73.71,358.8
882,10798,65,4,438.29,114.92,1638.24
883,5283,231,1,418.3,61.34,356.96
884,27673,42,3,570.36,374.9,1336.18
885,27309,20,2,484.1,55.88,912.32
886,14104,69,4,553.46,277.9,1935.94
887,2320,150,6,275.63,379.44,1274.34
888,15856,127,2,208.99,40.95,377.03
889,26908,98,2,608.47,50.33,1166.61
890,22424,119,2,729.73,203.41,1256.05
891,5746,234,5,447.17,2.7,2233.15
892,20049,149,5,104.17,18.85,502.0
893,30964,28,3,799.61,559.63,1839.2
894,30779,57,4,313.84,6.95,1248.41
895,5664,87,1,286.48,65.59,220.89
896,14407,201,5,905.41,58.4,4468.65
897,29286,96,5,217.09,174.48,910.97
898,15019,198,5,505.95,228.35,2301.4
899,17173,188,5,353.71,100.83,1667.72
900,16442,235,1,355.53,70.85,284.68
901,21024,198,5,851.62,115.17,4142.93
902,7474,61,2,563.48,17.39,1109.57
903,16644,44,5,864.66,615.23,3708.07
904,387,83,2,914.75,55.3,1774.2
905,31342,22,1,696.84,110.99,585.85
906,20895,208,3,762.48,375.42,1912.02
907,9616,153,3,611.33,254.92,1579.07
908,21386,58,5,382.82,137.58,1776.52
909,6414,211,6,268.66,304.18,1307.78
910,26276,58,5,260.68,171.74,1131.66
911,27859,183,2,612.64,27.22,1198.06
912,23735,166,-6,858.91,467.0,22362.26
913,8112,45,6,314.2,448.57,1436.63
914,2056,88,5,941.32,1109.95,3596.65
915,6206,122,1,556.73,26.66,530.07
916,1142,71,6,501.35,97.19,2910.91
917,23484,133,1,209.27,34.66,174.61
918,713,88,2,447.16,67.87,826.45
919,13831,122,3,455.35,242.08,1123.97
920,18406,235,3,146.49,87.67,351.8
921,1071,214,1,474.09,25.22,448.87
922,13504,158,6,760.86,533.99,4031.17
923,23389,196,2,706.45,82.72,1330.18
924,10636,96,3,442.89,139.82,1188.85
925,2597,142,1,343.15,43.22,299.93
926,134,192,5,619.24,216.86,2879.34
927,999999,99999,-1,284.63,23.04,1055.87
928,8236,188,2,403.24,184.2,622.28
929,19377,236,4,249.27,191.17,805.91
930,14756,168,4,225.27,0.03,901.05
931,29099,149,4,465.71,142.66,1720.18
932,27827,108,2,516.82,100.12,933.52
933,26287,34,6,320.27,202.5,1719.12
934,24894,95,6,362.46,408.17,1766.59
935,29525,125,4,444.42,299.35,1478.33
936,28458,218,3,205.97,117.88,500.03
937,438,4,5,205.49,115.56,911.89
938,8029,102,4,305.75,36.88,1186.12
939,7054,20,1,612.99,149.7,463.29
940,19640,213,5,522.41,396.79,2215.26
941,433,70,4,651.62,594.08,2012.4
942,27887,215,2,867.42,12.06,1722.78
943,21820,204,5,315.28,182.67,1393.73
944,21991,185,6,599.51,713.54,2883.52
945,22557,156,2,318.0,18.3,617.7
946,20870,168,3,243.13,140.37,589.02
947,811,39,5,147.79,68.36,670.59
948,24787,19,4,535.18,132.0,2008.72
949,9149,200,4,659.69,311.28,2327.48
950,19997,47,6,922.95,65.94,5471.76
951,27706,127,5,239.45,45.11,1152.14
952,16796,47,5,930.31,802.18,3849.37
953,23970,141,4,855.47,513.8,2908.08
954,2536,35,2,857.44,172.79,1542.09
955,16979,66,6,743.11,333.29,4125.37
956,15070,189,5,666.96,152.85,3181.95
957,482,219,1,842.91,105.68,737.23
958,27536,216,4,739.33,608.52,2348.8
959,24788,203,6,752.27,593.4,3920.22
960,25618,208,6,498.12,208.49,2780.23
961,18600,116,5,74.05,79.63,290.62
962,7141,117,4,284.57,183.76,954.52
963,30870,106,3,357.3,167.28,904.62
964,27112,149,6,360.02,354.63,1805.49
965,9317,196,3,765.46,405.7,1890.68
966,14201,42,2,823.87,51.65,1596.09
967,784,54,1,568.57,23.71,544.86
968,12818,83,2,178.14,83.37,272.91
969,8816,109,5,616.8,446.5,2637.5
970,25133,18,1,191.49,6.28,185.21
971,23885,143,3,637.16,466.06,1445.42
972,2116,152,6,830.46,465.31,4517.45
973,17210,118,3,879.69,128.99,2510.08
974,26875,141,5,474.15,319.37,2051.38
975,15513,173,2,877.08,309.05,1445.11
976,30596,199,3,640.78,410.22,1512.12
977,17572,68,1,214.87,,171.26
978,12199,87,1,156.72,34.02,122.7
979,8636,125,5,897.93,341.08,4148.57
980,25812,130,3,120.49,56.82,304.65
981,28272,20,3,393.67,254.08,926.93
982,23868,44,1,878.57,126.58,751.99
983,64,134,6,368.7,,2203.95
984,5224,37,4,350.11,80.92,1319.52
985,8062,55,4,332.94,6.35,1325.41
986,14237,41,6,460.71,565.0,2199.26
987,999999,99999,-5,909.41,929.91,18078.32
988,12430,168,6,765.04,131.02,4459.22
989,15873,162,3,589.89,380.39,1389.28
990,5330,217,1,274.76,40.31,234.45
991,123,136,2,69.83,0.13,139.53
992,828,60,4,479.38,60.0,1857.52
993,11497,38,1,850.5,179.33,671.17
994,19862,135,1,786.98,91.25,695.73
995,2411,206,3,228.18,160.29,524.25
996,4400,40,4,756.72,103.1,2923.78
997,6851,43,5,527.92,471.65,2167.95
998,1783,8,1,238.41,59.4,179.01
999,24874,161,5,152.93,124.51,640.14
1000,26747,190,2,233.58,55.7,411.46
1001,17881,1,1,689.36,58.02,631.34
1002,18153,106,6,78.72,62.0,410.32
1003,11379,119,3,415.05,175.44,1069.71
1004,14149,200,4,259.04,57.68,978.48
1005,26107,227,5,777.81,223.93,3665.12
1006,12203,144,1,499.13,37.88,461.25
1007,5303,200,3,773.93,216.52,2105.27
1008,5698,183,2,716.53,326.22,1106.84
1009,8357,12,3,577.94,154.37,1579.45
1010,14034,129,3,770.57,,1921.71
1011,5263,197,1,725.89,88.67,637.22
1012,25712,207,6,770.31,461.1,4160.76
1013,28436,109,1,782.65,,665.19
1014,24216,232,1,460.65,59.83,400.82
1015,19355,162,4,722.51,75.44,2814.6
1016,2901,194,6,805.6,461.92,4371.68
1017,22443,115,4,901.21,442.88,3161.96
1018,31202,210,6,706.45,374.84,3863.86
1019,29978,160,1,82.09,10.25,71.84
1020,4018,153,5,659.45,502.52,2794.73
1021,30701,194,2,942.58,303.78,1581.38
1022,21159,8,6,121.78,37.12,693.56
1023,22275,192,2,649.85,146.53,1153.17
1024,3749,104,5,575.03,235.39,2639.76
1025,2095,162,3,849.98,385.67,2164.27
1026,4728,97,4,192.69,92.68,678.08
1027,17796,181,6,616.07,357.94,3338.48
1028,22223,191,6,579.19,300.2,3174.94
1029,30397,46,2,238.24,98.62,377.86
1030,12803,176,4,317.22,260.4,1008.48
1031,1761,80,2,376.17,131.8,620.54
1032,24178,106,3,202.7,97.9,510.2
1033,17391,105,4,356.34,163.42,1261.94
1034,8128,55,6,189.97,8.91,1130.91
1035,6914,139,3,709.15,10.55,2116.9
1036,19247,79,6,631.94,861.97,2929.67
1037,16893,97,1,72.61,6.6,66.01
1038,21058,30,2,124.6,61.62,187.58
1039,999999,99999,-2,327.31,5.42,2000.04
1040,13149,28,3,904.34,138.93,2574.09
1041,14128,62,4,769.01,67.81,3008.23
1042,9508,35,5,910.8,543.24,4010.76
1043,31920,107,6,251.58,287.04,1222.44
1044,11834,157,2,276.96,13.98,539.94
1045,25184,236,2,905.82,442.69,1368.95
1046,8005,14,1,316.51,53.29,263.22
1047,20688,95,4,702.15,83.33,2725.27
1048,21813,194,5,910.53,399.51,4153.14
1049,11004,118,-4,695.17,334.82,13694.0
1050,31832,217,1,768.42,152.67,615.75
1051,3008,237,4,918.97,734.1,2941.78
1052,13877,116,1,594.44,85.06,509.38
1053,30133,61,4,359.24,4.66,1432.3
1054,12489,70,5,256.75,48.55,1235.2
1055,23229,213,4,711.09,485.08,2359.28
1056,31781,228,3,60.35,7.87,173.18
1057,5547,22,2,471.1,42.14,900.06
1058,18462,182,4,290.34,111.45,1049.91
1059,28574,195,6,602.82,204.65,3412.27
1060,10771,213,1,740.64,31.26,709.38
1061,25901,35,4,482.46,32.43,1897.41
1062,24112,105,5,877.4,116.04,4270.96
1063,31786,203,6,497.68,400.11,2585.97
1064,2647,52,5,795.19,312.26,3663.69
1065,13405,188,6,771.96,253.84,4377.92
1066,7690,232,6,634.06,674.82,3129.54
1067,19411,60,6,485.83,512.92,2402.06
1068,6279,10,5,304.69,256.22,1267.23
1069,1225,3,5,375.96,107.59,1772.21
1070,8326,128,4,284.11,140.44,996.0
1071,21759,102,2,287.96,29.36,546.56
1072,276,43,3,734.36,225.83,1977.25
1073,23895,198,6,272.91,149.9,1487.56
1074,2898,11,6,442.75,404.73,2251.77
1075,23451,86,2,479.42,30.32,928.52
1076,12248,96,1,664.87,1.83,663.04
1077,31806,94,2,83.85,16.63,151.07
1078,26325,152,6,932.94,1128.07,4469.57
1079,12174,207,4,460.68,15.7,1827.02
1080,28804,177,3,258.74,2.17,774.05
1081,16301,53,4,286.85,260.61,886.79
1082,19342,128,5,903.3,787.73,3728.77
1083,766,235,4,914.25,28.85,3628.15
1084,10891,220,4,471.3,275.48,1609.72
1085,17018,96,6,600.0,842.34,2757.66
1086,27364,106,1,139.96,1.16,138.8
1087,26665,132,1,707.47,62.6,644.87
1088,12794,165,1,332.18,82.22,249.96
1089,13755,109,4,436.66,119.67,1626.97
1090,11991,108,1,738.71,146.75,591.96
1091,31298,170,1,129.51,0.51,129.0
1092,17938,148,4,352.54,63.74,1346.42
1093,999999,99999,-5,299.82,220.23,5371.66
1094,20117,19,1,93.45,8.97,84.48
1095,3386,189,3,323.86,138.89,832.69
1096,10356,199,1,599.53,100.3,499.23
1097,16942,176,2,624.62,307.27,941.97
1098,13998,131,2,624.29,272.06,976.52
1099,21297,155,3,847.1,86.12,2455.18
1100,6192,122,6,487.08,386.07,2536.41
1101,22006,9,6,938.07,790.57,4837.85
1102,7901,180,1,556.35,102.93,453.42
1103,17936,137,5,202.38,21.86,990.04
1104,27184,148,4,459.81,329.88,1509.36
1105,7748,100,4,215.45,180.79,681.01
1106,16310,9,4,281.48,39.88,1086.04
1107,11417,102,4,842.78,375.56,2995.56
1108,25318,166,1,768.5,58.32,710.18
1109,6253,38,2,164.56,8.51,320.61
1110,6479,209,4,265.51,100.08,961.96
1111,19044,54,1,829.45,45.66,783.79
1112,9248,186,1,925.6,177.14,748.46
1113,27370,147,4,240.48,13.97,947.95
1114,25990,67,5,542.75,46.37,2667.38
1115,10214,222,5,395.81,26.08,1952.97
1116,11284,29,5,168.95,163.94,680.81
1117,8452,23,1,873.39,55.53,817.86
1118,31109,7,4,75.3,34.93,266.27
1119,25855,165,2,715.16,194.69,1235.63
1120,23112,163,4,884.8,511.18,3028.02
1121,22072,71,6,387.08,411.31,1911.17
1122,24547,189,4,258.95,193.75,842.05
1123,10682,21,3,757.2,237.65,2033.95
1124,28673,108,4,754.47,290.31,2727.57
1125,18518,142,1,566.43,8.68,557.75
1126,29804,158,4,493.83,23.32,1952.0
1127,15490,73,4,246.73,,953.52
1128,31479,56,3,64.28,41.76,151.08
1129,926,173,5,482.1,278.89,2131.61
1130,3716,193,5,290.68,170.38,1283.02
1131,10163,217,5,796.88,67.86,3916.54
1132,4075,3,6,666.77,84.71,3915.91
1133,17513,66,5,128.67,55.89,587.46
1134,21946,18,3,261.89,194.89,590.78
1135,22249,175,6,150.19,206.41,694.73
1136,18477,217,2,497.19,86.69,907.69
1137,4454,58,3,659.7,448.35,1530.75
1138,999,199,2,249.05,60.3,437.8
1139,3424,218,4,235.25,168.94,772.06
1140,999999,99999,-6,113.2,140.1,3216.53
1141,2180,93,3,503.67,243.06,1267.95
1142,6262,124,3,215.63,74.02,572.87
1143,2217,73,2,793.91,166.88,1420.94
1144,20529,234,2,836.81,218.6,1455.02
1145,9034,8,6,235.45,95.79,1316.91
1146,25855,45,2,416.86,141.04,692.68
1147,24350,17,4,573.72,227.86,2067.02
1148,26096,183,6,556.48,279.07,3059.81
1149,18037,134,4,499.53,256.56,1741.56
1150,23587,234,3,145.82,87.68,349.78
1151,7918,216,1,217.72,41.71,176.01
1152,23481,123,6,931.54,,4916.15
1153,5453,225,5,452.32,71.98,2189.62
1154,10002,173,3,817.1,436.05,2015.25
1155,19190,221,4,324.16,128.89,1167.75
1156,3729,61,2,153.31,5.31,301.31
1157,3459,71,6,534.29,491.42,2714.32
1158,10713,77,6,346.33,56.33,2021.65
1159,21647,162,4,316.57,219.77,1046.51
1160,3753,55,4,656.49,76.71,2549.25
1161,13183,220,1,860.11,200.04,660.07
1162,25771,34,2,610.63,79.85,1141.41
1163,23129,208,4,703.66,687.21,2127.43
1164,23858,69,6,337.41,45.62,1978.84
1165,10723,69,3,805.65,465.53,1951.42
1166,185,102,4,860.85,32.39,3411.01
1167,5711,207,2,598.71,150.92,1046.5
1168,6837,18,4,558.17,428.48,1804.2
1169,11059,76,6,262.98,215.95,1361.93
1170,11228,84,1,576.7,28.54,548.16
1171,20527,44,2,829.62,173.74,1485.5
1172,23283,97,5,658.36,130.18,3161.62
1173,19237,175,1,428.17,35.77,392.4
1174,21709,38,2,495.57,53.77,937.37
1175,9289,212,1,939.25,120.21,819.04
1176,9011,147,3,245.9,21.52,716.18
1177,17731,11,4,750.29,462.98,2538.18
1178,14817,42,5,823.52,644.08,3473.52
1179,26717,52,3,109.78,79.67,249.67
1180,5201,157,3,466.61,55.04,1344.79
1181,16708,18,4,207.29,145.21,683.95
1182,12128,203,2,779.49,260.2,1298.78
1183,25575,101,1,791.4,164.0,627.4
1184,10667,114,3,705.82,476.56,1640.9
1185,6699,64,2,117.37,49.57,185.17
1186,3548,53,2,68.43,7.95,128.91
1187,4638,127,2,94.61,34.86,154.36
1188,30611,212,1,168.97,7.05,161.92
1189,28303,38,3,296.63,129.93,759.96
1190,23504,109,4,499.04,457.05,1539.11
1191,999999,99999,-6,877.02,1144.52,22632.61
1192,1629,91,2,203.07,83.95,322.19
1193,16528,55,5,675.91,372.45,3007.1
1194,26805,55,6,880.18,1166.9,4114.18
1195,6768,198,2,161.64,34.47,288.81
1196,14192,207,2,589.64,279.83,899.45
1197,29004,162,6,332.12,177.9,1814.82
1198,25043,108,3,903.16,251.41,2458.07
1199,6801,98,6,886.45,692.38,4626.32
1200,22542,55,6,542.83,543.0,2713.98
1201,25753,202,6,234.97,350.99,1058.83
1202,24332,185,1,87.31,5.9,81.41
1203,999999,99999,-1,128.48,18.16,611.95
1204,12450,4,2,266.28,17.64,514.92
1205,15867,194,6,283.39,158.76,1541.58
1206,27501,151,5,65.2,6.13,319.87
1207,8871,218,4,363.11,289.0,1163.44
1208,12272,90,6,204.17,42.45,1182.57
1209,15737,21,1,782.04,56.75,725.29
1210,5778,222,2,870.28,206.63,1533.93
1211,21089,215,4,452.62,130.46,1680.02
1212,15908,231,5,582.81,58.22,2855.83
1213,3104,18,4,509.37,318.57,1718.91
1214,18718,173,3,666.79,35.42,1964.95
1215,4482,140,3,396.29,158.96,1029.91
1216,7526,173,4,93.71,51.64,323.2
1217,16967,6,4,821.67,793.99,2492.69
1218,1106,38,6,924.85,364.57,5184.53
1219,18388,124,5,745.25,27.89,3698.36
1220,23995,89,1,149.65,29.37,120.28
1221,7631,157,1,114.43,13.11,101.32
1222,23465,123,6,657.92,531.92,3415.6
1223,3871,167,5,328.64,270.92,1372.28
1224,11248,26,5,171.25,60.3,795.95
1225,30261,61,6,477.99,218.56,2649.38
1226,18007,164,2,604.6,232.38,976.82
1227,28940,168,5,931.69,1108.79,3549.66
1228,22747,118,5,125.31,155.6,470.95
1229,11464,154,5,392.56,154.61,1808.19
1230,999999,99999,-2,254.77,58.3,2690.19
1231,26950,86,2,476.58,232.53,720.63
1232,10939,135,6,493.01,292.67,2665.39
1233,27903,229,2,405.28,170.93,639.63
1234,7817,95,4,623.86,560.6,1934.84
1235,28399,112,5,459.23,414.61,1881.54
1236,151,133,3,268.26,47.2,757.58
1237,18904,228,3,338.71,68.5,947.63
1238,14335,82,1,539.84,126.07,413.77
1239,24620,19,1,346.13,67.21,278.92
1240,18611,79,4,839.86,363.59,2995.85
1241,7284,39,2,513.02,27.85,998.19
1242,14890,225,6,832.24,779.39,4214.05
1243,3381,13,2,613.57,233.33,993.81
1244,4495,118,2,927.49,353.21,1501.77
