feedback_id,customer_id,order_id,branch_id,rating,feedback_category,feedback_date,comment_length_words
526,6941,12639,17,3,Food Quality,2023-12-16,3
527,895,30854,1,5,Ambience,2024-04-24,4
528,4852,567,21,2,Cleanliness,2023-01-24,36
529,611,23080,5,2,Ambience,2024-10-01,15
530,6642,14329,5,2,Value for Money,2024-07-01,14
531,3609,13329,28,4,Food Quality,2023-08-16,18
532,309,11736,5,4,Value for Money,2023-04-02,11
533,6615,16523,20,5,Service,2023-06-21,7
534,6079,1322,4,3,Delivery Time,2024-03-15,11
535,6425,24599,22,5,Food Quality,2024-10-16,36
536,3304,30265,26,5,Value for Money,2023-03-20,12
537,1309,11847,24,5,Cleanliness,2024-08-25,38
538,430,20314,23,5,Value for Money,2024-03-21,22
539,5268,19242,18,3,Ambience,2024-12-04,2
540,6180,1420,4,8,Delivery Time,2024-08-31,
541,6611,9027,2,4,Delivery Time,2024-07-09,20
542,997,26158,2,1,Cleanliness,2023-10-09,34
543,192,23563,18,1,Service,2023-12-12,40
544,4095,24685,8,4,Value for Money,2023-03-28,10
545,2775,22427,27,4,Service,2024-10-01,38
546,2642,19678,19,3,Cleanliness,2024-09-27,20
547,1904,6377,25,2,Food Quality,2024-07-28,24
548,4224,17689,11,4,Ambience,2023-11-14,15
549,4390,10108,27,2,Service,2023-06-01,
550,450,4212,14,4,Value for Money,2024-07-11,2
551,2773,19270,7,3,Ambience,2023-02-12,36
552,1056,17269,25,4,Value for Money,2023-07-17,24
553,4966,2672,6,2,Cleanliness,2024-08-08,30
554,3281,24496,25,3,Value for Money,2024-08-14,14
555,3138,15575,19,1,Ambience,2023-02-01,16
556,3596,15097,5,5,Ambience,2023-09-21,18
557,1497,31538,3,5,Ambience,2024-01-01,20
558,3200,20941,13,4,Delivery Time,2023-06-19,4
559,4616,28871,19,5,Cleanliness,2024-11-04,4
560,2148,19901,11,4,Service,2024-02-16,31
561,5733,22645,2,4,Service,2024-01-18,38
562,101,31780,7,4,Food Quality,2023-04-27,18
563,763,30342,28,4,Ambience,2024-11-10,18
564,4117,9098,8,5,Service,2024-12-08,37
565,6940,27992,18,4,Ambience,2023-06-04,37
566,3975,5801,17,4,Service,2024-10-11,9
567,4556,16966,26,5,Food Quality,2024-01-02,2
568,2955,28075,9,5,Value for Money,2024-10-25,28
569,99999,999999,999,6,Delivery Time,2023-02-01,25
570,6515,25266,7,4,Service,2023-12-10,0
571,2160,16911,21,3,Food Quality,2023-12-11,1
572,5384,29457,10,3,Delivery Time,2024-12-05,18
573,78,27684,8,4,Food Quality,2024-05-02,32
574,1260,27339,24,5,Ambience,2023-07-02,11
575,1722,13558,18,4,Cleanliness,2023-12-21,28
576,1557,14454,4,5,Value for Money,2023-02-16,38
577,3220,15667,22,5,Food Quality,2024-12-10,39
578,6511,3309,7,5,Delivery Time,2023-01-29,5
579,1291,8493,15,4,Ambience,2024-06-17,34
580,407,17894,6,4,Service,2023-07-30,40
581,128,23017,19,4,Value for Money,2024-02-08,14
582,4639,28560,8,9,Ambience,2024-12-07,12
583,1534,3883,2,1,Service,2024-07-09,8
584,5573,8982,15,4,Cleanliness,2024-05-18,34
585,6854,20088,24,4,Food Quality,2024-11-03,24
586,1832,12017,15,5,Service,2023-02-06,31
587,5511,18289,13,1,Ambience,2023-04-05,6
588,6313,18678,5,3,Food Quality,2023-03-04,23
589,3436,2714,4,4,Ambience,2024-11-18,18
590,3161,12106,8,3,Delivery Time,2024-12-07,23
591,3009,26686,11,4,Service,2024-03-01,29
592,2634,3234,15,5,Ambience,2024-08-09,32
593,1425,27256,17,5,Service,2024-01-28,13
594,1080,4114,6,2,Value for Money,2023-07-13,13
595,1376,6562,4,5,Ambience,2023-04-28,10
596,2054,18431,19,5,Value for Money,2024-07-07,10
597,99999,999999,999,8,Delivery Time,2023-09-16,36
598,1531,21612,4,3,Food Quality,2024-04-02,20
599,4350,29681,12,4,Food Quality,2024-08-15,16
600,2362,25200,20,2,Ambience,2023-07-06,27
601,229,29439,6,3,Cleanliness,2024-03-07,2
602,2011,13889,5,3,Delivery Time,2023-10-17,21
603,2419,12361,3,3,Service,2024-09-16,36
604,2725,23338,18,5,Cleanliness,2023-02-13,9
605,191,24505,12,4,Ambience,2023-03-14,
606,1851,22559,24,4,Food Quality,2023-04-01,
607,3727,19544,22,4,Ambience,2024-01-25,3
608,2853,20103,28,4,Service,2023-06-09,7
609,5262,25452,16,3,Service,2024-12-27,9
610,6300,11262,19,4,Food Quality,2024-04-28,13
611,5508,24018,27,4,Value for Money,2024-10-26,30
612,880,7899,5,3,Value for Money,2024-07-18,32
613,1149,14847,8,3,Delivery Time,2024-05-25,8
614,5794,4418,10,5,Ambience,2023-09-11,21
615,5996,16072,14,5,Delivery Time,2024-05-19,23
616,2919,6017,23,4,Delivery Time,2024-04-29,3
617,2601,13754,19,4,Ambience,2024-04-17,30
618,5414,18315,11,3,Food Quality,2024-05-07,10
619,5286,92,3,5,Service,2024-11-28,21
620,4514,28375,15,5,Ambience,2023-12-28,5
621,5096,913,25,4,Value for Money,2023-11-02,34
622,217,900,28,5,Service,2023-09-09,21
623,1504,10788,11,2,Service,2023-11-18,33
624,2266,1082,11,2,Ambience,2023-05-27,29
625,603,21004,9,5,Value for Money,2024-08-02,4
626,6248,31151,3,2,Service,2023-02-18,29
627,6677,29899,16,3,Cleanliness,2024-08-27,28
628,4100,20288,13,5,Value for Money,2023-12-26,19
629,466,296,17,3,Cleanliness,2023-04-08,11
630,3059,106,7,5,Value for Money,2024-04-16,21
631,3153,11763,4,2,Cleanliness,2024-05-01,3
632,5212,24596,23,5,Service,2024-05-09,5
633,2070,25988,20,4,Service,2024-04-29,32
634,2433,16157,10,4,Ambience,2024-05-03,
635,5151,13222,3,5,Food Quality,2024-04-21,32
636,2752,14775,28,4,Value for Money,2024-07-30,38
637,1664,9750,23,5,Value for Money,2024-12-26,22
638,258,27730,9,4,Service,2023-04-07,19
639,1753,13017,2,3,Service,2024-12-30,5
640,6608,10001,15,4,Delivery Time,2024-10-27,
641,2085,26145,3,5,Delivery Time,2024-06-24,26
642,5242,16007,24,5,Cleanliness,2024-04-10,13
643,1921,7575,21,5,Service,2024-01-08,37
644,2833,22901,10,4,Cleanliness,2024-08-18,34
645,1346,31088,21,4,Value for Money,2024-07-03,27
646,1351,25458,21,3,Value for Money,2023-08-21,10
647,301,7220,2,4,Service,2024-01-09,4
648,1591,20477,27,4,Delivery Time,2024-02-17,1
649,1392,19182,25,5,Value for Money,2024-09-16,40
650,6495,15534,1,5,Delivery Time,2024-06-27,21
651,3318,4011,28,4,Ambience,2023-04-20,8
652,5769,21298,9,4,Cleanliness,2024-03-31,6
653,1317,26324,1,4,Food Quality,2024-07-16,10
654,5207,15138,6,4,Value for Money,2024-06-11,16
655,99999,999999,999,8,Food Quality,2024-09-14,30
656,6614,13868,3,4,Delivery Time,2023-04-17,38
657,158,19439,3,3,Value for Money,2024-01-06,30
658,1310,9240,3,4,Food Quality,2023-06-14,6
659,5459,27445,4,4,Ambience,2024-04-15,20
660,5273,5612,21,1,Food Quality,2024-09-05,19
661,1179,24540,4,5,Service,2023-06-04,3
662,3623,14613,11,5,Service,2024-06-18,19
663,601,23164,22,5,Value for Money,2023-09-05,10
664,6462,22444,19,4,Delivery Time,2023-07-22,21
665,3681,15580,22,4,Cleanliness,2024-05-19,13
666,2289,23782,17,5,Service,2023-07-03,21
667,167,23818,9,5,Ambience,2023-01-27,23
668,989,12588,11,4,Ambience,2024-08-23,8
669,1945,17430,7,5,Ambience,2023-01-01,32
670,2405,8974,15,2,Food Quality,2024-04-28,12
671,4907,1708,18,5,Value for Money,2023-10-04,11
672,2256,30538,2,4,Delivery Time,2024-04-08,25
673,6230,31098,1,4,Food Quality,2023-10-26,13
674,5374,2957,4,5,Delivery Time,2024-11-13,39
675,6307,19774,20,4,Delivery Time,2024-09-17,8
676,929,10628,12,4,Cleanliness,2024-02-28,1
677,5136,3443,26,5,Food Quality,2024-07-20,38
678,4994,30987,17,1,Delivery Time,2023-06-13,16
679,5124,17797,25,5,Cleanliness,2024-05-03,34
680,5326,20530,26,5,Delivery Time,2024-10-11,6
681,5311,26889,17,4,Service,2024-01-01,2
682,5503,2816,16,4,Service,2024-02-27,22
683,6074,7431,10,5,Service,2024-10-17,1
684,1091,24036,2,5,Value for Money,2024-10-27,2
685,4292,22281,23,4,Food Quality,2024-11-28,0
686,3390,11354,16,1,Delivery Time,2023-11-12,34
687,1033,2079,25,4,Delivery Time,2024-10-08,15
688,5000,9160,6,5,Delivery Time,2023-10-05,12
689,6912,22815,12,4,Food Quality,2023-03-23,12
690,2744,13403,11,5,Ambience,2023-10-02,38
691,4768,8724,27,3,Cleanliness,2024-10-13,37
692,4699,12824,2,5,Delivery Time,2023-03-03,40
693,5150,5027,10,5,Ambience,2023-03-19,1
694,2050,27700,11,3,Value for Money,2024-02-18,38
695,4705,18423,22,4,Ambience,2024-01-02,10
696,3864,11949,6,4,Delivery Time,2024-11-17,29
697,3002,22372,23,3,Ambience,2023-01-22,18
698,1119,30458,20,5,Delivery Time,2023-09-27,
699,595,17010,28,4,Food Quality,2023-02-09,21
700,4808,29404,14,2,Cleanliness,2023-07-29,16
701,5604,31149,1,3,Delivery Time,2024-10-25,38
702,4233,17062,11,4,Value for Money,2023-04-14,11
703,1571,1444,4,2,Cleanliness,2024-10-29,26
704,4907,24652,6,3,Delivery Time,2024-02-05,20
705,4133,358,13,4,Value for Money,2023-09-24,13
706,6861,14718,22,5,Cleanliness,2024-02-11,25
707,1929,21736,10,3,Cleanliness,2024-03-25,36
708,6111,16929,24,1,Ambience,2024-06-08,17
709,4591,7216,2,4,Ambience,2023-12-25,30
710,1341,27409,8,3,Service,2023-10-11,30
711,1852,26859,11,3,Cleanliness,2023-06-30,12
712,6497,27591,24,4,Delivery Time,2024-12-21,37
713,6600,6200,5,5,Cleanliness,2023-06-17,29
714,901,20437,17,1,Ambience,2024-06-05,17
715,5186,16610,15,1,Service,2023-01-04,9
716,3325,6964,24,1,Food Quality,2024-03-22,7
717,5538,23634,18,5,Value for Money,2023-09-15,40
718,1339,25061,10,5,Value for Money,2024-12-18,
719,1451,28714,6,4,Service,2024-11-08,28
720,5040,28173,4,5,Ambience,2024-06-09,22
721,3976,28723,14,4,Value for Money,2024-09-24,5
722,1544,3145,17,4,Service,2023-11-22,24
723,908,743,1,5,Ambience,2023-07-14,21
724,5188,10873,12,4,Service,2023-09-01,3
725,1328,7228,5,5,Cleanliness,2023-05-23,4
726,5729,11385,28,5,Ambience,2023-09-01,22
727,900,2313,28,4,Delivery Time,2024-12-28,6
728,3513,26245,5,2,Ambience,2024-07-20,9
729,4960,18098,18,4,Food Quality,2024-07-22,17
730,6289,10461,8,5,Ambience,2023-11-15,33
731,3235,8699,26,4,Delivery Time,2023-01-05,34
732,4163,28229,22,4,Ambience,2023-08-22,32
733,2259,3379,1,5,Service,2023-07-07,20
734,3210,8076,1,4,Food Quality,2023-11-04,4
735,4740,14271,7,5,Cleanliness,2023-12-29,4
736,4435,31466,12,1,Ambience,2024-10-07,
737,2287,11861,6,4,Food Quality,2024-08-26,10
738,4029,25908,1,4,Delivery Time,2024-03-16,2
739,337,8057,2,4,Delivery Time,2024-05-25,16
740,1537,10602,10,4,Value for Money,2024-06-15,4
741,6080,2569,13,4,Value for Money,2023-11-01,
742,1120,2809,3,2,Delivery Time,2024-05-07,6
743,84,28021,3,4,Ambience,2023-08-18,33
744,1340,4051,25,4,Food Quality,2023-07-10,31
745,3407,12818,15,5,Value for Money,2023-01-15,33
746,5423,18418,18,4,Ambience,2023-07-11,8
747,111,16253,20,5,Ambience,2024-09-17,38
748,3387,29984,4,5,Service,2023-01-05,29
749,5739,24121,11,5,Food Quality,2023-01-31,32
750,3528,30289,5,4,Food Quality,2024-10-28,3
751,2086,6060,3,4,Service,2024-05-12,17
752,5031,23652,14,5,Food Quality,2024-05-07,15
753,3371,14317,2,4,Service,2023-05-25,1
754,1127,31923,21,1,Cleanliness,2023-06-10,19
755,2861,5111,20,3,Service,2023-11-23,22
756,6138,18247,16,4,Value for Money,2023-12-08,19
757,3333,24500,25,4,Cleanliness,2023-05-20,29
758,3245,27577,26,4,Delivery Time,2023-07-09,17
759,2232,23177,5,5,Delivery Time,2024-09-27,30
760,3035,25508,1,5,Service,2023-09-22,38
761,5538,19104,16,4,Ambience,2024-05-18,13
762,1273,31361,10,2,Ambience,2024-01-21,25
763,4609,13986,19,3,Food Quality,2024-05-19,1
764,5561,31969,19,3,Food Quality,2023-04-06,40
765,2296,28505,20,4,Value for Money,2024-08-27,40
766,5550,27584,26,4,Ambience,2024-09-10,1
767,5057,24503,27,4,Delivery Time,2023-04-04,39
768,5628,23205,26,4,Ambience,2023-03-20,28
769,6474,23613,13,5,Delivery Time,2024-02-17,29
770,6317,31035,24,5,Food Quality,2024-05-11,26
771,4130,20522,14,3,Ambience,2024-03-28,10
772,2946,5953,16,4,Ambience,2024-08-28,14
773,521,6738,28,4,Service,2024-01-23,6
774,1471,1783,21,2,Ambience,2024-11-08,2
775,1777,18507,8,5,Service,2024-12-14,12
776,5036,26219,26,5,Food Quality,2023-05-28,33
777,2206,30330,21,5,Service,2023-06-28,25
778,5288,2302,18,3,Value for Money,2023-05-28,4
779,1390,2535,13,4,Value for Money,2023-06-28,8
780,1033,10025,9,3,Value for Money,2024-05-31,27
781,1515,7011,17,4,Service,2023-06-18,22
782,501,25356,26,4,Cleanliness,2024-08-04,9
783,771,16623,28,5,Delivery Time,2023-04-19,35
784,1421,25013,13,5,Cleanliness,2024-11-28,8
785,2026,28583,14,3,Food Quality,2023-04-13,35
786,3834,20892,7,5,Ambience,2024-02-23,8
787,1080,31811,11,3,Ambience,2024-10-16,13
788,5375,19097,1,3,Cleanliness,2023-05-15,15
789,1964,19417,26,3,Cleanliness,2023-08-15,
790,2459,31497,18,5,Value for Money,2023-12-12,32
791,1740,8721,28,4,Cleanliness,2023-07-26,5
792,1727,10263,16,5,Delivery Time,2024-06-17,21
793,66,8430,15,5,Delivery Time,2023-07-19,6
794,2397,19369,12,2,Delivery Time,2023-11-13,22
795,2102,16508,8,1,Value for Money,2024-04-08,21
796,1710,27864,24,4,Service,2023-09-28,
797,732,14067,7,1,Value for Money,2024-06-14,14
798,4051,15251,3,2,Service,2023-02-26,39
799,2190,328,7,4,Ambience,2023-03-28,5
800,6977,15363,18,2,Service,2023-10-13,19
801,6147,13989,15,2,Cleanliness,2024-08-29,31
802,2483,12744,23,7,Ambience,2023-02-14,14
803,4734,26541,3,1,Value for Money,2023-12-08,40
804,5222,4553,9,3,Delivery Time,2024-12-23,29
805,2354,20454,18,3,Delivery Time,2023-03-26,34
806,4874,24194,9,3,Food Quality,2023-01-09,12
807,2242,29218,22,1,Cleanliness,2024-08-11,15
808,2394,9055,8,3,Cleanliness,2024-04-19,15
809,2516,17144,2,5,Delivery Time,2024-11-12,2
810,1470,18112,14,4,Ambience,2023-10-09,32
811,5434,30055,26,4,Food Quality,2023-03-11,30
812,418,29419,10,1,Food Quality,2023-12-04,18
813,4343,17090,19,4,Cleanliness,2024-03-19,2
814,5359,16499,9,3,Food Quality,2023-11-20,
815,1683,4442,19,4,Ambience,2024-02-10,1
816,1452,21586,13,1,Ambience,2023-10-20,29
817,4193,20539,26,5,Service,2024-12-19,16
818,6294,13362,11,4,Value for Money,2023-08-10,33
819,2713,26293,16,3,Ambience,2024-07-06,
820,3755,24826,27,5,Cleanliness,2024-08-31,21
821,4121,8575,23,4,Cleanliness,2023-08-03,4
822,966,15421,17,5,Ambience,2024-08-18,1
823,3258,2410,26,4,Service,2023-11-06,7
824,5248,8719,22,5,Delivery Time,2023-03-02,35
825,276,31574,13,5,Delivery Time,2024-08-26,12
826,2641,8573,20,5,Food Quality,2023-09-21,18
827,3826,15876,20,5,Value for Money,2024-01-08,13
828,2699,3689,18,3,Service,2023-08-20,40
829,430,3604,19,1,Cleanliness,2023-08-07,0
830,2091,22723,3,2,Service,2024-10-26,20
831,1572,345,9,5,Value for Money,2024-12-31,26
832,6933,7711,27,5,Delivery Time,2023-05-23,2
833,1667,25926,4,1,Cleanliness,2024-03-19,35
834,3849,3487,17,4,Cleanliness,2023-07-27,10
835,4772,26956,20,3,Value for Money,2024-03-11,24
836,1315,11934,7,3,Food Quality,2024-01-06,10
837,885,21828,21,4,Value for Money,2024-07-03,17
838,3364,7453,18,5,Service,2023-12-05,8
839,1085,8093,4,2,Value for Money,2023-03-12,15
840,240,4804,16,4,Delivery Time,2023-11-16,13
841,4722,22343,13,5,Cleanliness,2024-06-10,21
842,725,19174,22,3,Food Quality,2023-04-29,33
843,5713,22321,26,1,Value for Money,2024-07-30,1
844,5870,15644,12,4,Food Quality,2023-11-08,24
845,6080,7402,8,3,Service,2023-05-15,11
846,2827,14496,7,5,Delivery Time,2023-08-11,27
847,6227,22195,3,5,Ambience,2024-05-03,13
848,2939,7406,20,2,Delivery Time,2023-07-22,18
849,2762,2117,18,2,Cleanliness,2024-11-26,40
850,3032,11224,3,5,Value for Money,2023-10-09,0
851,6263,29713,27,3,Delivery Time,2023-06-10,12
852,1399,6105,14,5,Cleanliness,2023-10-14,37
853,1761,30200,12,3,Food Quality,2023-05-19,3
854,6709,13494,26,3,Service,2023-04-20,2
855,597,24396,6,3,Delivery Time,2024-03-17,25
856,1189,7276,18,5,Service,2024-10-31,13
857,4552,20891,22,3,Ambience,2023-01-07,26
858,99999,999999,999,9,Ambience,2024-01-03,16
859,4044,30207,8,4,Cleanliness,2023-09-05,0
860,880,31562,1,2,Cleanliness,2024-04-04,36
861,5069,14276,21,3,Value for Money,2024-11-23,25
862,1607,532,26,4,Delivery Time,2024-10-31,8
863,5153,30451,13,4,Cleanliness,2024-12-06,15
864,4338,15733,19,4,Food Quality,2023-04-27,23
865,4980,21470,28,3,Delivery Time,2023-12-11,4
866,6501,25615,28,5,Cleanliness,2023-10-15,6
867,2674,12849,26,4,Value for Money,2023-10-11,16
868,4114,23792,18,4,Service,2024-01-28,0
869,2987,23898,4,4,Ambience,2023-10-13,6
870,1727,5308,7,4,Service,2024-12-14,37
871,2653,28493,26,3,Value for Money,2023-08-09,37
872,3780,28181,23,4,Food Quality,2023-11-04,7
873,6066,14585,8,4,Ambience,2024-06-01,22
874,2837,11794,21,5,Delivery Time,2023-09-19,
875,3609,2742,7,4,Cleanliness,2024-06-30,
876,1431,20001,2,5,Ambience,2024-10-26,30
877,2402,4569,6,1,Delivery Time,2024-02-15,5
878,1900,25708,16,5,Delivery Time,2023-10-13,24
879,4650,23419,13,5,Food Quality,2023-07-15,30
880,3419,13814,6,4,Service,2023-02-11,37
881,2732,28691,20,4,Ambience,2024-10-01,25
882,1098,9192,5,4,Service,2024-06-14,27
883,3573,22814,3,5,Cleanliness,2024-07-19,21
884,3150,22695,2,3,Food Quality,2023-07-26,
885,2070,24309,5,5,Delivery Time,2023-02-11,23
886,4817,24919,24,5,Delivery Time,2024-05-23,23
887,2497,8775,17,4,Service,2023-02-28,14
888,2818,478,22,4,Value for Money,2023-01-14,5
889,4913,13927,4,1,Service,2024-07-01,28
890,4547,8353,19,3,Cleanliness,2024-07-12,
891,2229,10945,21,4,Ambience,2023-04-26,28
892,3945,19037,16,3,Delivery Time,2024-07-10,36
893,1799,947,26,4,Cleanliness,2024-01-23,2
894,998,995,18,1,Service,2024-02-23,39
895,5163,3718,23,3,Value for Money,2024-02-15,9
896,4349,31575,27,4,Service,2024-11-06,40
897,3665,20400,9,5,Service,2024-01-21,16
898,6330,10404,23,5,Ambience,2024-03-13,3
899,2074,24395,28,5,Ambience,2024-11-08,23
900,6167,1798,1,4,Ambience,2023-07-30,35
901,422,7011,6,5,Ambience,2024-10-10,6
902,4699,2732,28,5,Value for Money,2023-04-01,36
903,3239,3357,16,5,Service,2024-11-16,9
904,4261,1501,13,4,Ambience,2023-05-23,10
905,4554,24881,4,4,Service,2023-06-24,33
906,5143,5974,2,4,Service,2023-01-20,28
907,1513,21528,20,5,Cleanliness,2023-01-23,
908,606,24368,10,2,Ambience,2024-04-27,12
909,99999,999999,999,8,Delivery Time,2024-07-03,18
910,5342,11515,9,4,Ambience,2023-09-18,22
911,639,13456,9,4,Ambience,2024-01-28,26
912,6474,9988,25,3,Service,2024-01-29,38
913,1155,26745,20,3,Service,2023-10-26,13
914,6866,8295,2,4,Delivery Time,2023-04-19,20
915,6204,27698,18,3,Ambience,2024-02-05,4
916,3854,23217,7,5,Value for Money,2024-12-14,30
917,1413,14071,1,1,Cleanliness,2024-08-10,21
918,6317,30484,16,5,Ambience,2023-06-11,10
919,5374,22357,20,5,Food Quality,2023-10-15,16
920,6381,21219,2,3,Cleanliness,2023-11-20,31
921,6752,7634,27,3,Cleanliness,2023-10-31,26
922,6472,17558,28,5,Food Quality,2024-03-08,2
923,6018,25176,8,5,Service,2024-01-28,27
924,1525,11065,21,4,Service,2024-12-18,19
925,2038,12178,1,3,Value for Money,2024-09-10,37
926,1176,20210,7,2,Value for Money,2024-08-01,26
927,415,1492,16,1,Service,2024-04-16,18
928,195,11929,9,3,Value for Money,2024-04-26,
929,5454,27675,8,3,Food Quality,2024-02-28,40
930,3185,7870,3,3,Cleanliness,2023-10-16,2
931,2606,5969,26,5,Food Quality,2023-04-18,3
932,3413,12580,6,5,Delivery Time,2024-09-15,18
933,6731,23669,9,5,Ambience,2023-07-17,2
934,3979,27328,13,5,Value for Money,2024-12-26,0
935,457,8004,16,5,Food Quality,2023-07-04,16
936,2174,9999,14,9,Ambience,2023-03-16,15
937,4407,8853,24,4,Service,2023-12-30,16
938,6479,4476,8,5,Food Quality,2024-01-14,20
939,6073,31228,22,9,Delivery Time,2023-01-20,32
940,2025,24458,9,4,Food Quality,2023-10-27,6
941,1559,14915,5,4,Delivery Time,2024-08-29,37
942,6447,16688,22,1,Ambience,2024-06-08,11
943,4091,30156,7,2,Ambience,2023-03-12,0
944,6792,17445,15,4,Cleanliness,2023-04-18,18
945,545,833,26,5,Food Quality,2023-11-26,17
946,3521,13088,13,5,Value for Money,2023-06-12,32
947,3752,10352,24,4,Value for Money,2024-09-06,31
948,2547,28262,3,4,Value for Money,2023-04-21,16
949,749,14493,16,5,Cleanliness,2023-09-15,20
950,6801,16493,2,2,Value for Money,2023-05-01,8
951,2546,29393,10,4,Service,2023-06-17,40
952,1102,28083,23,5,Value for Money,2024-08-14,11
953,5760,5508,16,4,Ambience,2023-07-12,18
954,3733,7955,1,5,Delivery Time,2023-11-24,0
955,620,3456,25,3,Service,2023-11-28,38
956,6088,24961,15,4,Service,2023-12-31,
957,3882,17483,23,5,Service,2024-10-27,31
958,5679,13345,1,1,Cleanliness,2024-03-25,36
959,5553,8308,4,5,Value for Money,2023-05-24,26
960,2460,24906,11,4,Ambience,2023-07-14,29
961,6297,13245,7,3,Value for Money,2023-01-11,23
962,789,30783,25,1,Value for Money,2023-10-18,25
963,2277,23862,23,4,Service,2024-08-24,7
964,6121,29010,20,4,Value for Money,2023-01-11,24
965,4971,7492,19,4,Food Quality,2023-06-16,36
966,5936,9713,4,4,Service,2024-07-07,27
967,601,25251,19,3,Delivery Time,2024-08-18,37
968,99999,999999,999,6,Ambience,2023-07-24,
969,1980,19664,21,4,Cleanliness,2024-07-16,39
970,5173,23943,3,4,Delivery Time,2024-07-08,17
971,5862,24903,6,4,Service,2023-08-23,4
972,3783,26410,18,4,Cleanliness,2023-03-16,17
973,99999,999999,999,8,Value for Money,2024-01-21,34
974,6128,8507,13,3,Food Quality,2023-11-20,20
975,6911,22538,27,5,Service,2023-03-29,18
976,5018,1056,10,3,Cleanliness,2024-06-07,14
977,2857,14340,12,4,Ambience,2023-11-13,38
978,99999,999999,999,6,Food Quality,2023-02-08,34
979,2344,31639,13,5,Food Quality,2024-07-24,27
980,3624,8401,24,4,Value for Money,2024-11-16,5
981,3920,6847,18,4,Cleanliness,2024-10-25,13
982,871,21772,1,4,Cleanliness,2024-07-31,21
983,3704,28791,2,5,Value for Money,2024-07-27,6
984,6681,30689,8,5,Ambience,2024-04-22,15
985,5247,9122,13,5,Cleanliness,2024-12-30,40
986,3460,14627,19,3,Value for Money,2023-09-12,12
987,1904,27787,26,5,Value for Money,2024-04-25,3
988,1124,5635,19,4,Ambience,2023-12-07,5
989,5368,1842,1,5,Delivery Time,2023-07-27,24
990,4750,21689,21,5,Value for Money,2023-01-05,9
991,6772,21072,28,3,Ambience,2023-12-19,35
992,1533,31,10,5,Cleanliness,2024-09-01,2
993,6438,18179,23,4,Cleanliness,2024-02-28,34
994,654,16316,26,4,Delivery Time,2023-02-27,20
995,270,16775,22,1,Ambience,2023-07-10,25
996,1773,24373,9,3,Ambience,2023-03-06,14
997,1968,31221,25,2,Service,2024-01-14,20
998,6270,25556,6,5,Delivery Time,2024-04-19,31
999,5517,12820,13,3,Food Quality,2024-03-10,7
1000,4465,5859,19,5,Cleanliness,2023-01-22,35
1001,1187,25585,22,1,Ambience,2024-11-19,4
1002,2799,16072,11,5,Delivery Time,2024-09-05,18
1003,99999,999999,999,6,Delivery Time,2023-03-05,18
