order_id,customer_id,branch_id,order_date,order_hour,order_type,order_status,payment_method,discount_pct,total_amount_inr,completion_time_minutes
340,1372,3,2023-07-07,19,Dine-In,Completed,Cash,0,3498.74,36.8
341,4563,16,2023-01-02,20,Takeaway,Completed,Credit Card,10,2308.71,59.2
342,2021,24,2023-12-20,12,Online,Pending,UPI,0,168.5,65.7
343,6621,19,2023-06-17,20,Takeaway,Completed,Credit Card,15,4326.78,61.1
344,1263,10,2023-03-04,19,Takeaway,Completed,Debit Card,20,5038.13,44.0
345,1437,16,2023-05-26,18,Takeaway,Completed,Credit Card,0,4361.01,47.5
346,5141,9,2023-11-22,12,Dine-In,Completed,Debit Card,0,2111.19,25.4
347,5122,5,2024-09-25,19,Takeaway,Completed,UPI,20,2614.31,23.7
348,4144,14,2024-01-13,19,Dine-In,Completed,Debit Card,5,1534.42,47.0
349,6659,16,2023-03-03,12,Takeaway,Completed,Credit Card,15,3049.73,48.7
350,5759,9,2023-02-06,15,Dine-In,Completed,Wallet,15,1554.93,32.5
351,1783,9,2023-06-08,15,Online,Completed,Cash,0,679.87,23.0
352,3156,3,2023-03-06,16,Online,Completed,Wallet,0,5727.3,26.6
353,4874,1,2024-10-23,20,Online,Completed,Credit Card,20,1318.18,27.9
354,2377,14,2023-03-12,17,Dine-In,Completed,Debit Card,0,2162.87,29.0
355,6593,27,2024-07-12,18,Takeaway,Cancelled,UPI,0,650.21,41.5
356,5664,6,2023-01-28,19,Online,Cancelled,Cash,5,3309.47,56.5
357,2450,25,2024-03-06,13,Dine-In,Completed,Cash,20,3014.38,41.8
358,70,12,2024-07-11,11,Takeaway,Completed,UPI,5,425.76,42.5
359,1525,14,2024-10-12,11,Online,Completed,Wallet,0,3658.14,14.4
360,5978,2,2024-10-01,22,Takeaway,In Progress,Cash,5,3951.63,34.7
361,4098,18,2024-08-21,21,Dine-In,Completed,Wallet,15,505.72,33.4
362,725,20,2023-04-05,21,Dine-In,Cancelled,Debit Card,20,2550.6,9.7
363,3112,25,2024-04-26,14,Online,Completed,Cash,5,1895.95,22.6
364,2635,15,2024-08-08,22,Dine-In,Completed,Debit Card,20,2656.62,58.5
365,96,10,2024-12-23,21,Online,Completed,UPI,0,2530.14,51.6
366,3671,13,2024-12-25,15,Dine-In,Completed,UPI,0,3332.25,8.3
367,4847,13,2024-06-04,17,Takeaway,Completed,UPI,20,3694.86,29.5
368,1576,3,2024-06-04,23,Online,Completed,Wallet,0,3351.26,41.7
369,3311,23,2024-03-22,18,Dine-In,Completed,UPI,0,2279.37,16.0
370,2067,10,2023-10-13,19,Dine-In,Completed,Wallet,15,1954.17,36.8
371,5817,13,2024-09-02,21,Takeaway,Completed,Cash,20,4231.53,29.4
372,3385,12,2023-10-26,18,Dine-In,Completed,Wallet,0,238.41,70.6
373,5006,26,2023-04-08,12,Online,Cancelled,Credit Card,20,3420.86,37.4
374,4812,18,2024-12-10,19,Takeaway,Completed,Wallet,10,3645.69,31.5
375,2908,13,2023-07-04,13,Dine-In,Completed,Debit Card,10,701.77,73.6
376,535,18,2024-10-20,22,Online,Completed,Debit Card,10,2097.67,25.0
377,774,4,2023-05-21,15,Online,Completed,Wallet,0,2416.13,11.4
378,2804,11,2024-06-21,12,Dine-In,Pending,Wallet,0,3958.41,23.6
379,2882,21,2023-01-11,20,Takeaway,Completed,Credit Card,0,1288.24,18.5
380,2739,11,2023-12-10,18,Online,Completed,Cash,5,2770.14,52.1
381,4034,5,2024-12-17,23,Takeaway,In Progress,Debit Card,5,151.27,13.4
382,348,3,2023-11-28,11,Takeaway,Completed,Wallet,15,1583.94,41.4
383,5222,11,2023-06-25,22,Online,Cancelled,Wallet,0,4644.86,20.6
384,1031,23,2024-10-15,20,Dine-In,Completed,Wallet,15,3379.6,34.0
385,3478,28,2024-06-13,21,Takeaway,Completed,Credit Card,0,1578.97,54.5
386,11,20,2024-10-29,14,Dine-In,In Progress,Credit Card,0,,30.1
387,3173,4,2023-10-24,20,Online,Completed,Debit Card,0,,62.4
388,99999,999,2024-02-05,21,Online,Completed,Debit Card,5,-802.43,269.5
389,1783,5,2024-12-11,21,Takeaway,Cancelled,Credit Card,0,1449.32,55.1
390,4973,5,2023-03-19,11,Dine-In,Completed,Wallet,5,4393.65,49.7
391,1959,15,2024-01-26,17,Online,Cancelled,UPI,10,5393.26,67.0
392,2705,15,2023-11-12,10,Dine-In,Completed,Debit Card,5,1459.71,61.5
393,6945,12,2024-10-23,20,Dine-In,Pending,UPI,20,2135.24,54.7
394,2897,15,2024-06-06,22,Takeaway,Completed,UPI,15,411.8,52.9
395,4405,14,2023-10-10,19,Online,Completed,UPI,0,4624.5,50.3
396,3695,10,2024-04-09,17,Takeaway,Completed,Wallet,5,,68.9
397,929,4,2024-08-04,18,Takeaway,Completed,Cash,20,1940.03,59.7
398,3339,25,2024-09-16,18,Online,Completed,Cash,5,2932.01,44.4
399,1388,24,2024-08-14,18,Dine-In,Completed,Wallet,0,3773.98,25.4
400,3313,4,2024-03-06,8,Online,Cancelled,Wallet,15,4083.16,8.9
401,2840,10,2024-06-25,13,Online,Completed,UPI,5,4181.54,51.0
402,1215,16,2023-08-13,20,Online,Completed,Wallet,10,5768.09,47.8
403,99999,999,2024-01-26,22,Online,Completed,Debit Card,15,-5231.32,162.1
404,6373,11,2024-10-10,18,Dine-In,Completed,Wallet,0,5940.79,62.0
405,2981,14,2024-08-16,19,Dine-In,In Progress,Credit Card,0,4706.45,33.8
406,1461,26,2024-03-25,14,Online,Completed,Wallet,20,1115.87,53.7
407,5088,26,2023-12-23,19,Online,Completed,UPI,20,2776.7,8.3
408,4388,18,2024-10-21,10,Dine-In,Completed,Credit Card,20,3020.68,19.5
409,5073,1,2023-12-30,22,Online,Completed,Cash,10,4764.03,66.5
410,3326,27,2023-07-28,20,Takeaway,Completed,Wallet,10,1453.67,62.5
411,2700,14,2023-07-20,19,Online,Completed,Wallet,0,1336.66,70.2
412,4333,10,2024-08-28,13,Online,In Progress,Cash,0,598.73,11.7
413,6031,8,2023-12-01,21,Dine-In,Completed,Credit Card,20,2170.09,72.5
414,5727,25,2024-12-16,14,Takeaway,Completed,Cash,0,4092.09,44.1
415,3787,15,2023-12-05,23,Online,Completed,UPI,15,5788.93,31.5
416,2590,25,2024-07-15,20,Dine-In,Completed,Wallet,20,5070.11,72.9
417,5681,4,2023-05-25,19,Takeaway,Completed,UPI,0,771.01,45.2
418,2986,7,2023-04-12,19,Takeaway,Completed,Debit Card,20,5220.16,73.1
419,949,21,2023-03-03,21,Takeaway,Completed,Wallet,0,3060.09,41.3
420,4500,18,2024-11-27,11,Takeaway,Completed,Wallet,0,3836.64,74.0
421,442,25,2023-08-15,15,Takeaway,Cancelled,Wallet,0,4502.35,59.8
422,4872,14,2023-04-02,13,Online,In Progress,Wallet,0,1565.97,28.7
423,152,10,2023-03-22,23,Takeaway,Completed,Cash,10,3825.06,54.3
424,52,26,2023-07-11,8,Takeaway,Completed,Wallet,0,,21.4
425,4580,2,2023-01-04,16,Dine-In,Completed,Debit Card,0,4553.58,19.1
426,3533,28,2023-08-22,9,Dine-In,Completed,Wallet,0,3522.72,70.8
427,2753,27,2024-07-17,11,Takeaway,Completed,Debit Card,0,2509.51,17.2
428,3052,3,2023-11-09,13,Dine-In,Cancelled,Debit Card,15,3379.06,18.8
429,6616,24,2023-10-07,12,Takeaway,Completed,Credit Card,10,5556.49,53.8
430,6399,27,2024-07-09,17,Online,Completed,UPI,0,4311.95,23.5
431,4387,4,2023-10-22,16,Online,Cancelled,Cash,0,5858.4,67.0
432,2617,4,2023-02-25,21,Online,Completed,Cash,10,4349.91,44.2
433,5467,9,2023-07-25,9,Online,Completed,Cash,20,4750.58,45.4
434,3981,8,2023-01-21,13,Online,Completed,Wallet,0,678.72,43.6
435,232,14,2023-06-08,12,Online,Completed,Debit Card,0,2424.23,9.8
436,1825,15,2023-02-21,20,Online,Completed,Cash,0,2708.66,63.3
437,6065,27,2023-11-29,13,Online,Pending,Cash,20,3419.21,33.9
438,5122,24,2024-02-18,22,Takeaway,Completed,Debit Card,20,5051.32,36.1
439,808,25,2024-05-15,22,Dine-In,Completed,Cash,20,4265.19,46.8
440,4168,8,2023-11-29,21,Takeaway,Completed,UPI,10,761.86,9.3
441,3107,4,2023-03-12,17,Takeaway,Completed,Cash,0,1316.71,51.0
442,4925,26,2023-11-04,13,Online,Completed,UPI,0,5251.55,72.2
443,2374,3,2023-06-28,20,Takeaway,Completed,Debit Card,10,4243.1,46.3
444,5125,6,2023-12-30,18,Online,Completed,Wallet,10,1332.2,20.9
445,2969,18,2024-12-01,22,Online,Cancelled,Credit Card,0,5555.04,68.1
446,4851,14,2024-02-29,12,Dine-In,Completed,UPI,15,2696.33,31.7
447,6949,13,2023-08-23,20,Takeaway,Completed,Debit Card,10,5076.36,64.6
448,2445,12,2024-02-02,8,Online,Completed,Credit Card,15,2716.19,26.8
449,6338,9,2023-11-13,19,Online,Completed,UPI,20,2807.01,35.0
450,1387,18,2024-06-11,19,Dine-In,Completed,UPI,15,2344.37,58.7
451,4910,15,2024-09-24,12,Takeaway,Completed,UPI,15,4718.24,36.9
452,4309,1,2024-06-08,23,Takeaway,Completed,UPI,0,1188.64,62.7
453,3608,16,2023-03-07,20,Takeaway,Completed,Debit Card,5,5273.06,28.5
454,6129,5,2023-04-05,22,Takeaway,In Progress,Debit Card,15,4012.84,52.8
455,4715,19,2023-04-12,21,Dine-In,In Progress,UPI,10,5856.43,54.3
456,5298,1,2023-05-24,18,Dine-In,Completed,Credit Card,0,,71.1
457,3455,24,2023-10-17,22,Online,Completed,UPI,0,1726.86,43.8
458,4185,14,2023-08-10,12,Dine-In,Completed,UPI,0,5745.64,28.1
459,2080,3,2023-01-24,17,Takeaway,Completed,Cash,15,2114.42,22.6
460,4497,22,2023-04-03,19,Online,Completed,Wallet,10,4543.81,15.4
461,2488,26,2023-11-05,20,Online,Completed,Credit Card,20,163.78,58.7
462,1814,18,2023-06-19,15,Takeaway,Completed,Cash,0,2659.41,30.7
463,2290,22,2024-09-14,22,Dine-In,In Progress,UPI,0,219.32,16.2
464,2550,4,2023-07-06,17,Online,Completed,Wallet,10,5172.2,73.6
465,4716,28,2023-09-18,22,Takeaway,Completed,Wallet,10,2820.54,23.3
466,1989,26,2024-03-25,13,Dine-In,Completed,Cash,10,4675.37,22.3
467,4231,25,2024-03-10,23,Takeaway,Completed,Credit Card,0,2715.57,73.3
468,5424,1,2024-05-01,22,Takeaway,Completed,Credit Card,5,5472.92,52.4
469,2911,24,2024-09-03,22,Takeaway,Completed,UPI,0,4173.23,17.8
470,2980,4,2024-02-09,23,Takeaway,Completed,Credit Card,0,3561.72,64.4
471,4131,5,2024-01-08,19,Dine-In,Completed,Cash,0,2366.03,46.8
472,4477,11,2024-11-08,21,Takeaway,Pending,Debit Card,15,5240.82,54.0
473,5831,22,2023-02-17,20,Takeaway,Completed,Wallet,15,5972.8,40.6
474,6394,15,2024-06-20,19,Takeaway,Completed,Wallet,10,2476.98,72.4
475,6365,6,2024-01-24,18,Takeaway,Cancelled,Cash,0,4360.16,62.2
476,6304,16,2023-09-05,23,Takeaway,Completed,UPI,20,5517.63,18.4
477,3062,20,2023-01-29,10,Takeaway,Completed,Cash,0,959.38,28.4
478,6517,21,2023-06-27,18,Dine-In,Completed,Debit Card,15,5471.66,53.1
479,3842,25,2023-07-13,20,Takeaway,Completed,Cash,0,,37.4
480,119,20,2023-04-04,20,Dine-In,Completed,Credit Card,0,269.99,15.0
481,794,27,2024-05-17,21,Takeaway,Completed,Credit Card,15,1949.22,56.7
482,3080,11,2023-02-15,22,Dine-In,Completed,Debit Card,0,5929.01,14.1
483,2741,25,2024-04-05,15,Takeaway,Completed,Wallet,0,344.94,30.7
484,6334,10,2023-09-26,21,Online,Completed,Credit Card,10,2683.55,32.8
485,6540,17,2024-06-25,13,Online,Completed,Wallet,0,,22.7
486,4613,14,2023-08-08,13,Dine-In,Completed,Debit Card,20,2978.68,47.7
487,750,26,2024-06-15,8,Online,Completed,Wallet,0,,47.6
488,4836,25,2024-09-10,12,Takeaway,Completed,Credit Card,0,550.48,50.7
489,4673,7,2024-07-28,21,Online,Completed,Credit Card,20,5813.99,31.3
490,3401,14,2024-05-10,11,Online,Completed,UPI,0,2228.47,39.0
491,4493,28,2024-05-05,20,Takeaway,Completed,UPI,0,2563.04,63.1
492,5723,16,2024-12-23,21,Dine-In,Cancelled,Cash,15,4144.17,11.1
493,261,11,2024-10-06,19,Dine-In,Completed,Cash,10,420.43,21.8
494,5157,6,2024-12-01,17,Online,Completed,Wallet,0,,25.3
495,548,23,2023-04-21,20,Online,Completed,Debit Card,0,1031.12,58.3
496,4766,25,2023-08-06,11,Online,Completed,UPI,20,5736.46,30.4
497,6003,22,2024-04-13,22,Online,In Progress,UPI,10,1261.93,37.8
498,6227,20,2024-10-14,20,Dine-In,Completed,Credit Card,20,3103.32,12.9
499,3602,14,2024-09-19,15,Dine-In,In Progress,Credit Card,20,929.11,21.1
500,6482,16,2023-10-25,15,Online,Completed,Cash,5,2462.73,71.9
501,119,19,2024-07-20,22,Online,Completed,UPI,15,713.96,36.2
502,5691,20,2024-04-18,19,Dine-In,Completed,Debit Card,0,5109.92,73.8
503,658,24,2024-12-28,12,Online,Completed,UPI,0,2463.03,12.4
504,99999,999,2024-03-05,18,Takeaway,Completed,Cash,0,-314.14,226.5
505,2901,6,2024-01-30,11,Online,Completed,Debit Card,0,5116.89,37.2
506,1161,18,2023-07-17,18,Dine-In,Completed,UPI,20,4070.95,8.2
507,2695,27,2023-02-12,17,Takeaway,Completed,Cash,20,230.89,56.4
508,2860,24,2024-07-11,20,Dine-In,Completed,Credit Card,20,5775.65,61.8
509,6780,24,2024-10-18,17,Takeaway,Completed,UPI,0,5184.52,33.2
510,6762,4,2024-10-14,18,Dine-In,Cancelled,Cash,0,2937.87,51.7
511,1908,5,2023-04-24,20,Online,Completed,Debit Card,5,5595.76,55.8
512,4706,24,2024-04-17,13,Takeaway,Completed,UPI,10,1519.18,51.6
513,3567,16,2023-09-21,19,Takeaway,Completed,Cash,15,3266.06,12.5
514,6843,5,2023-08-04,22,Dine-In,Completed,Debit Card,20,1357.08,15.1
515,1371,1,2024-10-30,17,Online,Completed,Debit Card,5,2424.54,73.5
516,828,15,2023-02-28,16,Takeaway,Pending,UPI,20,1984.65,48.3
517,599,3,2024-01-10,21,Online,Completed,Credit Card,0,2846.01,28.9
518,3956,19,2024-06-29,19,Dine-In,Completed,Credit Card,5,1807.5,55.0
519,2583,15,2024-01-01,20,Takeaway,Completed,Cash,20,256.74,41.1
520,4668,20,2024-04-01,21,Takeaway,Completed,Wallet,0,1312.79,42.5
521,3864,4,2024-07-26,19,Dine-In,Completed,Cash,15,5162.46,10.4
522,2034,2,2024-06-11,11,Takeaway,Completed,Debit Card,10,507.5,67.0
523,1354,21,2023-07-14,19,Takeaway,Completed,Wallet,5,3760.91,22.9
524,4855,25,2023-11-22,21,Online,Completed,Wallet,0,3823.78,27.0
525,389,19,2023-08-12,20,Dine-In,Completed,Wallet,20,-1340.06,375.8
526,1216,22,2024-11-20,19,Online,Completed,Cash,5,3200.06,28.5
527,1859,3,2023-08-17,18,Dine-In,Completed,Cash,10,1124.4,51.2
528,6299,7,2023-09-29,21,Takeaway,Completed,Credit Card,0,1423.31,17.6
529,5216,13,2023-01-17,23,Dine-In,Completed,Cash,0,4312.04,47.9
530,3522,24,2023-01-23,19,Dine-In,Pending,Wallet,15,5460.12,54.9
531,1638,10,2024-09-23,15,Takeaway,Cancelled,Cash,0,3923.77,66.7
532,5155,16,2024-11-27,20,Takeaway,Completed,Debit Card,20,2380.92,56.7
533,1162,4,2023-08-07,20,Takeaway,Completed,Credit Card,10,5892.49,37.0
534,1252,9,2024-11-28,11,Takeaway,Completed,Cash,0,2093.93,74.0
535,5951,6,2024-10-23,19,Online,Completed,Debit Card,0,-2870.51,206.7
536,778,23,2023-02-15,20,Online,Cancelled,Wallet,0,4262.36,45.9
537,3726,13,2023-04-01,13,Online,Completed,Wallet,0,3929.42,66.4
538,6874,10,2023-10-03,21,Dine-In,Completed,Debit Card,20,5164.96,69.1
539,4883,26,2024-08-29,18,Takeaway,Completed,UPI,10,3481.82,26.3
540,5994,7,2024-07-06,15,Online,In Progress,Credit Card,5,4839.85,24.6
541,5031,4,2023-09-18,21,Takeaway,Completed,Credit Card,5,534.21,40.7
542,6882,2,2023-11-09,21,Dine-In,Completed,Debit Card,5,1852.1,29.4
543,2462,25,2023-06-04,20,Dine-In,Completed,UPI,0,3477.99,13.7
544,438,26,2023-12-04,9,Online,Completed,Credit Card,10,4745.22,36.0
545,3598,13,2023-10-11,17,Takeaway,Completed,UPI,5,2856.08,60.7
546,5033,22,2023-05-01,18,Online,Completed,Cash,0,3381.78,8.7
547,5151,28,2023-05-12,22,Dine-In,Completed,Wallet,20,2776.11,59.3
548,4744,4,2023-08-05,23,Online,Pending,Wallet,10,5848.88,18.7
549,2194,3,2023-09-10,17,Takeaway,Completed,Wallet,10,4297.16,68.6
550,1181,22,2023-07-30,19,Takeaway,Completed,UPI,0,,30.3
551,4641,15,2024-01-03,18,Dine-In,Completed,Debit Card,20,4363.89,40.6
552,3116,28,2024-10-28,12,Dine-In,Completed,Cash,0,2636.98,32.8
553,3036,1,2024-06-08,20,Online,Completed,Cash,5,2069.79,54.7
554,4102,15,2023-10-20,20,Dine-In,Completed,Debit Card,0,2403.96,24.7
555,6571,20,2023-08-31,9,Online,Pending,Wallet,10,5164.09,37.2
556,57,26,2024-10-07,20,Takeaway,Completed,Credit Card,0,1686.27,59.2
557,1893,28,2023-11-22,10,Online,Completed,UPI,0,4335.86,29.6
558,4277,14,2024-05-18,18,Online,Cancelled,Debit Card,0,274.66,56.2
559,6735,21,2024-03-12,12,Dine-In,Completed,Cash,5,5074.15,41.8
560,5116,18,2024-03-03,19,Online,Completed,Wallet,15,3562.64,31.2
561,465,6,2023-10-08,14,Online,Completed,Debit Card,20,2524.16,52.0
562,310,28,2024-04-18,20,Online,Completed,Cash,20,4079.69,46.7
563,4913,1,2023-12-20,20,Dine-In,Completed,Credit Card,20,5354.75,54.1
564,3552,12,2023-02-11,16,Online,Completed,Cash,0,4191.61,34.2
565,1058,3,2024-12-18,21,Dine-In,Completed,Debit Card,20,5688.17,12.4
566,4965,5,2024-06-20,14,Dine-In,Completed,UPI,20,-780.79,282.6
567,2172,19,2024-07-20,11,Takeaway,Cancelled,Cash,0,2972.25,26.6
568,92,3,2023-11-11,13,Takeaway,Completed,Cash,10,344.59,42.7
569,5155,7,2024-07-09,20,Online,Completed,Debit Card,0,2016.78,47.6
570,178,21,2024-02-10,12,Online,Completed,Credit Card,0,885.18,66.9
571,6294,1,2024-11-05,23,Takeaway,Completed,Wallet,0,1241.55,68.9
572,6532,24,2024-10-26,18,Dine-In,Completed,Wallet,15,285.23,38.4
573,2189,12,2024-11-08,16,Online,Completed,Wallet,0,462.76,20.1
574,99999,999,2023-06-04,23,Dine-In,Completed,Debit Card,5,-3953.46,280.7
575,4138,28,2024-12-29,20,Takeaway,Completed,Wallet,5,1421.62,67.0
576,3051,18,2023-01-12,14,Online,Completed,Debit Card,10,4368.82,54.6
577,5391,14,2024-01-27,11,Dine-In,Completed,UPI,0,3922.66,14.4
578,2522,12,2023-01-17,11,Online,Completed,Debit Card,0,2922.55,57.5
579,2251,14,2023-11-15,9,Dine-In,In Progress,Wallet,20,790.31,17.3
580,6905,19,2023-03-19,20,Online,Completed,Wallet,0,3852.8,13.6
581,2643,27,2023-03-19,20,Online,Completed,Debit Card,5,3756.1,72.0
582,5683,7,2024-07-10,20,Online,Completed,Wallet,20,5211.48,52.4
583,2305,22,2023-08-13,17,Online,In Progress,Debit Card,0,1114.86,35.0
584,5094,20,2023-11-23,18,Dine-In,Completed,UPI,0,3645.76,41.7
585,540,26,2023-07-10,19,Dine-In,Completed,UPI,0,4820.33,61.7
586,1128,3,2023-04-24,20,Online,Pending,Cash,5,3706.75,18.8
587,6078,12,2024-10-26,11,Takeaway,Completed,UPI,0,1658.6,50.3
588,3502,12,2023-09-13,21,Dine-In,Completed,Credit Card,20,2151.67,34.7
589,6644,8,2024-12-20,19,Online,Completed,Wallet,10,5146.12,42.0
590,3884,14,2024-02-11,21,Online,Completed,Credit Card,15,1985.76,51.0
591,1015,21,2024-04-16,21,Takeaway,Completed,Cash,0,4116.47,61.4
592,3486,7,2024-03-28,20,Dine-In,Completed,Cash,15,4760.12,31.0
593,6065,14,2023-01-27,20,Takeaway,Completed,Credit Card,15,4690.85,29.6
594,5061,16,2023-05-28,23,Takeaway,Completed,Debit Card,10,3561.46,24.0
595,2876,16,2023-07-15,12,Dine-In,Completed,Debit Card,0,2481.51,12.6
596,6701,19,2024-02-01,12,Dine-In,Cancelled,Credit Card,15,513.52,43.3
597,1815,17,2024-03-17,14,Dine-In,Completed,Credit Card,5,3812.25,54.2
598,5137,23,2024-10-29,9,Takeaway,Completed,Debit Card,20,4128.97,11.1
599,6095,11,2024-03-08,16,Takeaway,Completed,Cash,5,4378.2,10.4
600,452,14,2024-04-14,20,Dine-In,Completed,Wallet,0,5620.19,15.4
601,6526,21,2023-11-13,16,Takeaway,Pending,Cash,0,1165.64,48.1
602,5523,28,2024-11-23,20,Takeaway,Completed,UPI,0,5419.96,34.2
603,2796,12,2024-08-22,18,Dine-In,Completed,Wallet,0,4126.38,8.2
604,5855,7,2023-04-23,22,Dine-In,Completed,Wallet,0,2263.41,39.4
605,4259,28,2024-07-30,19,Dine-In,Completed,Wallet,10,5066.67,54.2
606,4910,4,2024-10-25,12,Dine-In,Completed,Credit Card,0,4661.53,46.7
607,3626,10,2024-02-28,22,Dine-In,Completed,Wallet,0,833.44,63.4
608,829,22,2024-02-17,12,Online,Cancelled,Credit Card,5,4524.25,36.5
609,2979,16,2024-10-30,17,Online,In Progress,Wallet,10,311.03,15.2
610,2499,23,2023-05-11,21,Dine-In,Completed,UPI,10,5034.54,59.3
611,2118,5,2023-06-26,13,Dine-In,Completed,Cash,20,3917.37,74.3
612,2731,8,2023-04-18,13,Online,Completed,Credit Card,0,1363.16,30.6
613,2889,7,2023-06-17,23,Dine-In,Completed,Wallet,0,2738.52,34.1
614,4669,16,2024-06-19,21,Dine-In,Completed,Cash,0,2786.02,10.5
615,99999,999,2024-07-25,22,Online,Completed,Debit Card,0,-3721.87,385.6
616,3616,24,2023-04-16,8,Dine-In,Completed,Wallet,5,3486.94,34.8
617,6211,4,2024-04-07,9,Dine-In,Completed,Wallet,10,4360.15,55.0
618,1207,17,2023-11-17,17,Online,Completed,Cash,0,2786.41,22.5
619,6599,11,2023-11-30,20,Dine-In,Completed,Wallet,0,832.34,42.2
620,2861,1,2023-01-08,18,Takeaway,Completed,Credit Card,15,811.43,8.4
621,2289,2,2023-03-11,14,Online,Pending,Wallet,10,4074.83,47.7
622,2004,4,2023-11-27,19,Online,Completed,Debit Card,0,,56.2
623,5295,16,2023-05-01,18,Dine-In,Completed,Credit Card,5,4231.72,66.8
624,4056,11,2024-12-03,23,Dine-In,Completed,UPI,5,1150.3,25.5
625,5327,12,2024-04-26,12,Dine-In,Completed,Wallet,10,1234.68,24.4
626,1249,7,2024-01-06,21,Takeaway,Cancelled,Credit Card,0,363.58,61.8
627,1484,1,2023-09-08,22,Dine-In,Completed,Wallet,0,2902.14,27.8
628,6557,6,2023-01-16,20,Dine-In,Pending,Credit Card,0,806.34,30.6
629,4613,24,2023-11-08,22,Takeaway,Completed,Wallet,10,355.89,51.5
630,5960,4,2024-01-26,20,Dine-In,Completed,Wallet,0,3923.17,25.5
631,5194,28,2024-12-26,18,Dine-In,Completed,Credit Card,15,3202.24,13.7
632,3510,5,2023-03-31,18,Dine-In,Pending,UPI,10,1146.19,49.2
633,99999,999,2023-05-22,23,Online,Completed,Debit Card,0,-428.43,153.8
634,1850,28,2024-09-15,9,Online,Pending,UPI,0,2172.49,48.6
635,4328,25,2023-12-13,18,Dine-In,Completed,Credit Card,15,4523.9,58.1
636,4153,1,2024-11-11,9,Takeaway,Completed,Cash,0,3021.97,32.5
637,3853,1,2024-02-19,18,Dine-In,Cancelled,Debit Card,5,-3093.74,311.8
638,3783,13,2023-08-16,19,Online,Completed,Credit Card,10,5910.15,61.6
639,6875,23,2023-06-18,12,Online,Completed,Wallet,0,773.57,30.0
640,2524,27,2023-11-29,18,Online,Cancelled,Credit Card,15,5586.52,71.8
641,6934,14,2023-07-02,21,Takeaway,Completed,Debit Card,10,4825.0,15.8
642,1962,18,2023-02-26,13,Takeaway,Completed,Credit Card,0,2297.0,18.6
643,1660,11,2023-12-26,21,Takeaway,Completed,Debit Card,15,4753.05,17.1
644,4,12,2024-02-18,19,Takeaway,Completed,Debit Card,0,2788.58,15.8
645,1647,3,2024-12-12,19,Online,In Progress,Wallet,0,5930.33,42.7
646,2558,27,2024-06-28,17,Dine-In,In Progress,Wallet,20,613.75,68.2
647,6970,16,2024-07-14,21,Online,Pending,Debit Card,0,5196.53,36.3
648,5734,26,2023-10-28,19,Dine-In,Completed,Debit Card,15,4059.57,61.6
649,3525,14,2024-01-26,14,Takeaway,Cancelled,UPI,0,468.08,15.2
650,2881,21,2023-05-26,19,Online,Completed,Wallet,20,4442.39,30.4
651,6024,7,2024-03-18,19,Takeaway,Completed,UPI,10,1790.77,27.6
652,4023,1,2023-11-13,20,Dine-In,Completed,UPI,0,1735.21,14.3
653,3283,9,2023-12-24,21,Dine-In,Completed,Cash,0,4226.81,53.7
654,5690,7,2023-11-22,20,Dine-In,Pending,Debit Card,15,376.52,44.0
655,4741,12,2023-01-29,19,Takeaway,Completed,Wallet,0,2642.6,46.6
656,877,22,2024-03-05,18,Takeaway,Completed,Debit Card,15,3987.12,54.4
657,6248,14,2023-11-22,23,Dine-In,Completed,Wallet,0,583.08,13.0
658,3310,18,2024-12-11,19,Online,Completed,Debit Card,0,5828.14,61.0
659,3329,26,2024-10-08,21,Dine-In,Completed,Cash,10,1341.61,11.0
660,6972,23,2024-01-18,15,Takeaway,Completed,UPI,0,2059.98,23.7
661,4824,11,2024-04-10,16,Dine-In,Completed,Credit Card,0,4327.91,55.2
662,1029,13,2023-10-18,23,Online,Completed,Credit Card,0,2213.45,69.6
663,6497,24,2023-11-05,13,Online,Completed,Credit Card,0,1136.61,57.6
664,3592,13,2024-05-23,19,Dine-In,Completed,Cash,10,2961.44,16.4
665,4555,15,2023-01-02,11,Dine-In,Completed,Debit Card,15,3556.23,17.2
666,1525,16,2024-11-12,19,Takeaway,Completed,Cash,0,5679.15,39.2
667,2626,28,2024-05-27,20,Online,Completed,Credit Card,10,740.21,13.6
668,531,27,2023-05-19,8,Takeaway,Completed,Credit Card,15,1019.69,47.9
669,285,20,2024-07-07,12,Dine-In,Completed,UPI,20,2778.18,29.8
670,6849,4,2024-04-28,13,Takeaway,Completed,Wallet,10,3624.46,72.2
671,3811,1,2024-10-27,12,Dine-In,In Progress,UPI,10,3434.67,68.1
672,1657,2,2023-09-24,22,Online,Completed,Wallet,0,5235.57,17.7
673,2739,17,2023-09-02,19,Dine-In,Pending,Debit Card,10,2346.72,26.2
674,686,18,2024-07-11,21,Takeaway,Completed,Credit Card,20,530.08,37.8
675,6937,21,2023-08-11,21,Takeaway,In Progress,Wallet,0,5157.88,30.4
676,2139,17,2023-04-07,18,Takeaway,Completed,Cash,15,5652.22,41.6
677,1715,27,2024-08-21,20,Takeaway,Completed,Credit Card,5,5184.68,33.7
678,5722,3,2023-11-12,21,Dine-In,Completed,Debit Card,0,5131.73,35.1
