consumption_id,ingredient_id,branch_id,date,quantity_used,wastage_quantity,stock_available
557,120,10,2023-01-08,55.74,2.43,167.95
558,100,11,2023-07-28,83.8,4.85,167.74
559,48,14,2024-05-02,7.98,0.73,69.13
560,38,6,2024-04-29,1.19,0.11,239.19
561,77,11,2024-07-07,4.45,0.29,472.48
562,46,5,2023-08-08,39.25,2.38,49.43
563,108,1,2024-03-02,72.91,0.99,410.44
564,114,5,2023-04-21,25.61,2.21,373.24
565,58,3,2024-11-05,37.4,2.53,372.75
566,160,14,2023-12-24,80.65,3.6,200.91
567,136,6,2023-06-05,33.69,2.85,120.03
568,119,10,2023-03-26,60.33,5.44,321.24
569,76,14,2023-10-21,96.59,3.86,239.54
570,137,14,2023-08-26,64.07,1.95,337.91
571,22,16,2024-05-08,54.2,3.52,394.59
572,63,6,2024-03-13,20.01,1.27,109.57
573,96,11,2023-05-14,87.12,7.79,72.72
574,83,27,2024-02-25,45.41,1.4,496.83
575,160,26,2024-09-03,66.97,6.39,476.55
576,60,19,2024-09-25,29.32,0.75,274.95
577,50,23,2024-06-08,35.97,0.55,276.44
578,67,3,2023-01-20,43.23,2.04,270.69
579,62,2,2023-09-28,40.13,2.86,76.69
580,21,10,2024-04-24,35.76,2.52,107.63
581,76,12,2023-08-16,22.05,0.48,425.09
582,16,23,2024-04-25,17.07,0.64,299.54
583,9,3,2024-03-06,94.5,2.46,413.58
584,104,2,2024-01-20,78.53,2.0,336.09
585,125,2,2023-02-11,80.62,5.83,338.16
586,29,16,2023-12-01,32.46,0.63,113.45
587,100,10,2023-10-31,12.02,0.92,283.9
588,134,26,2023-12-17,1.25,0.08,4.57
589,133,12,2024-08-02,54.63,,460.77
590,54,5,2024-03-17,1.63,0.05,432.51
591,88,11,2023-07-17,2.63,0.11,177.0
592,37,19,2023-03-18,34.65,2.57,165.51
593,57,12,2024-02-15,14.77,1.43,230.45
594,20,12,2024-07-06,38.85,2.86,16.28
595,137,7,2024-03-21,56.67,0.29,40.19
596,1,27,2023-11-14,86.49,3.74,319.34
597,82,1,2023-02-14,77.38,2.4,417.57
598,49,23,2024-02-22,54.12,4.19,381.5
599,71,7,2023-01-24,78.17,3.72,209.85
600,101,19,2024-05-16,84.27,7.42,112.58
601,42,25,2023-04-03,89.01,8.37,17.07
602,59,7,2024-05-10,67.42,4.33,496.3
603,69,8,2024-10-25,17.08,1.3,282.53
604,98,15,2024-01-15,80.13,3.07,471.4
605,134,23,2023-09-16,31.03,1.4,73.81
606,35,25,2024-03-06,68.62,6.39,337.97
607,143,23,2023-10-12,72.63,4.54,421.24
608,28,16,2023-05-17,77.14,1.26,400.17
609,107,17,2024-10-06,90.42,5.08,330.41
610,121,11,2024-11-10,93.21,5.48,185.5
611,123,24,2024-04-04,59.59,1.13,122.88
612,9999,888,2024-06-06,-11.21,0.88,-198.34
613,105,28,2023-08-21,31.66,0.17,105.95
614,46,9,2024-09-22,86.85,0.18,246.24
615,143,14,2023-08-22,68.04,0.43,429.32
616,19,18,2024-10-16,30.36,2.56,293.52
617,11,2,2023-09-10,44.35,2.96,380.81
618,87,15,2023-07-19,80.69,4.1,396.41
619,56,16,2024-05-18,98.62,8.07,379.51
620,22,25,2023-03-02,21.0,1.35,498.65
621,34,15,2024-04-04,21.56,0.39,12.47
622,84,11,2024-07-27,45.24,0.78,267.48
623,5,26,2024-06-15,80.57,6.24,380.37
624,111,28,2023-10-23,44.39,2.51,40.16
625,137,1,2024-10-27,1.58,0.01,467.79
626,9999,888,2023-05-31,-82.29,0.86,-466.99
627,64,6,2024-09-25,78.89,3.73,72.35
628,32,17,2024-07-11,56.86,5.25,289.54
629,146,26,2023-10-17,17.76,0.19,83.03
630,87,5,2024-01-19,47.96,1.09,178.25
631,68,13,2023-11-13,29.29,1.63,433.26
632,69,16,2024-05-26,82.19,7.38,193.2
633,117,11,2024-09-23,5.95,0.04,437.36
634,120,7,2024-06-22,23.51,0.68,383.2
635,112,20,2023-12-11,31.49,0.29,438.12
636,50,7,2024-03-21,5.8,0.24,235.34
637,59,7,2024-11-16,84.21,4.27,185.03
638,156,5,2023-02-27,58.27,5.4,313.34
639,66,6,2024-09-04,43.0,3.86,70.54
640,145,7,2023-10-23,37.12,1.3,435.3
641,105,1,2024-07-07,25.21,,279.13
642,3,26,2023-06-05,74.94,5.26,175.38
643,6,14,2023-01-14,26.96,0.64,106.21
644,103,27,2024-05-06,64.98,5.76,365.56
645,115,24,2024-09-26,58.8,4.39,237.45
646,94,26,2023-12-28,63.71,5.05,169.94
647,118,9,2024-09-10,89.19,5.5,264.4
648,153,20,2024-02-07,53.2,1.61,92.73
649,23,5,2023-09-05,62.32,5.64,120.61
650,82,24,2023-05-26,39.16,3.49,145.95
651,122,8,2023-09-17,13.02,0.28,103.38
652,158,26,2024-09-28,34.51,2.0,262.21
653,61,5,2024-01-08,87.55,4.28,481.04
654,118,5,2024-01-10,42.88,2.4,129.43
655,121,18,2024-11-20,82.66,5.04,351.18
656,157,21,2024-10-31,26.89,,139.41
657,74,20,2024-11-15,83.91,1.31,301.05
658,90,12,2023-12-03,66.22,2.16,326.65
659,136,19,2024-04-26,57.88,3.13,80.94
660,32,24,2023-07-27,6.24,0.21,83.27
661,116,9,2024-12-20,0.54,0.0,345.69
662,45,23,2023-04-18,41.98,3.81,333.15
663,151,2,2024-06-24,67.53,3.37,260.12
664,12,2,2024-09-03,20.12,1.65,65.65
665,17,22,2024-04-29,78.12,4.66,19.18
666,38,28,2023-06-12,23.34,1.43,367.2
667,124,26,2023-10-07,67.93,6.07,336.92
668,117,10,2023-10-26,49.59,2.89,304.69
669,2,23,2023-06-02,80.7,8.05,11.79
670,31,6,2024-10-09,89.79,2.17,19.34
671,70,19,2023-03-19,68.57,1.15,169.29
672,97,3,2024-08-25,64.55,0.18,371.04
673,22,7,2024-07-08,11.5,0.8,341.6
674,10,26,2023-04-14,9.77,0.77,491.27
675,15,4,2024-10-16,9.37,0.27,260.69
676,152,3,2024-05-23,72.25,6.05,200.72
677,77,7,2023-07-30,58.95,3.34,495.12
678,39,24,2023-05-18,36.71,0.25,377.56
679,11,17,2024-01-28,98.52,5.89,2.11
680,43,9,2023-02-27,30.98,1.8,455.29
681,154,15,2023-10-25,99.36,1.38,360.76
682,14,26,2023-09-05,83.41,3.17,324.0
683,7,27,2024-07-07,30.88,3.08,494.31
684,60,8,2024-04-16,23.94,1.02,223.9
685,9999,888,2023-09-21,-38.41,3.01,-458.09
686,14,19,2024-02-08,60.14,0.83,401.0
687,38,8,2023-08-04,25.03,0.17,255.94
688,40,3,2024-06-11,2.85,0.04,243.19
689,62,5,2023-08-21,27.6,1.81,181.32
690,62,23,2024-03-13,21.12,1.28,346.5
691,130,23,2024-07-23,80.87,0.79,444.81
692,68,1,2024-10-04,13.61,0.6,383.15
693,107,7,2024-08-23,94.31,7.26,325.28
694,104,28,2024-03-13,72.01,1.76,222.43
695,157,12,2023-01-25,87.1,2.13,416.16
696,64,25,2024-03-28,59.05,4.69,206.08
697,129,9,2024-06-03,97.33,7.38,323.31
698,44,28,2024-06-08,39.74,3.46,190.15
699,49,17,2023-10-05,91.85,8.91,417.29
700,88,22,2024-03-02,99.76,0.86,183.07
701,8,23,2023-01-03,40.72,3.4,209.14
702,77,2,2024-12-24,71.96,3.9,83.76
703,101,23,2023-05-01,7.89,0.37,219.79
704,96,14,2023-04-11,48.62,0.76,294.67
705,7,5,2024-10-08,53.02,4.99,85.78
706,31,20,2024-02-15,28.15,2.58,222.67
707,33,15,2023-02-15,51.23,2.48,47.04
708,98,24,2023-03-21,44.62,0.06,493.0
709,57,28,2024-08-28,5.67,0.43,421.64
710,87,17,2023-08-31,50.25,2.31,238.41
711,5,4,2024-01-26,76.3,1.88,471.66
712,81,25,2024-10-15,31.93,1.2,272.55
713,9,4,2024-08-27,40.43,3.98,117.17
714,51,15,2023-06-18,73.57,2.18,43.9
715,76,8,2024-08-22,25.16,0.26,387.74
716,146,19,2023-04-01,33.16,2.41,158.08
717,98,12,2023-02-03,72.71,1.15,56.67
718,123,15,2023-02-22,94.6,2.55,118.72
719,147,8,2023-10-14,18.27,1.59,322.81
720,99,20,2023-10-29,64.83,2.69,34.28
721,12,4,2023-02-03,42.71,0.27,338.39
722,61,14,2024-03-10,92.46,0.51,417.51
723,57,11,2024-10-15,72.39,4.23,33.93
724,71,10,2023-10-12,35.18,0.71,435.76
725,149,16,2024-06-28,10.39,0.72,157.7
726,64,15,2024-12-16,17.64,1.58,75.7
727,124,28,2024-07-03,46.4,0.19,28.81
728,77,26,2024-03-15,24.76,2.09,371.74
729,51,24,2024-10-31,36.81,3.32,43.53
730,62,6,2023-01-18,72.1,4.91,478.82
731,62,13,2023-12-08,44.33,1.54,381.98
732,35,22,2024-09-29,45.2,4.3,239.35
733,14,27,2024-04-02,34.62,1.92,69.95
734,38,23,2024-08-31,98.1,6.97,340.7
735,4,18,2024-03-02,44.93,3.23,479.29
736,118,27,2023-09-14,35.34,0.89,58.92
737,52,16,2023-09-06,39.5,1.9,218.79
738,134,14,2023-09-02,17.71,0.56,352.56
739,74,6,2024-04-21,47.88,3.84,326.1
740,70,19,2023-02-14,1.9,0.15,417.24
741,138,25,2023-04-23,83.21,2.57,130.5
742,150,17,2023-12-25,80.71,3.7,460.42
743,60,22,2024-12-04,83.8,7.0,194.87
744,159,16,2024-11-05,77.76,3.6,390.43
745,7,14,2023-08-16,21.63,0.03,333.88
746,17,7,2023-06-21,92.71,6.5,23.19
747,21,16,2024-03-12,17.45,1.72,362.76
748,47,8,2023-04-25,24.89,0.51,263.63
749,93,28,2024-09-10,77.84,1.74,335.64
750,144,27,2023-05-31,63.66,2.99,369.2
751,87,26,2023-12-23,11.28,0.76,472.83
752,86,5,2024-04-13,11.86,0.71,499.82
753,9999,888,2023-09-18,-44.81,3.93,-349.7
754,158,9,2024-06-07,57.67,4.97,103.01
755,67,5,2023-08-10,90.11,,136.15
756,9999,888,2023-12-23,-16.0,0.82,-245.52
757,46,10,2023-04-19,96.55,4.38,415.48
758,92,19,2024-08-30,5.48,,412.9
759,128,24,2023-05-06,79.89,3.11,103.52
760,86,12,2023-06-15,8.5,0.77,120.05
761,11,10,2023-06-16,2.19,0.01,100.75
762,37,15,2023-11-18,66.8,0.99,56.98
763,115,26,2023-05-15,77.16,1.93,448.65
764,91,21,2024-01-12,38.18,2.94,103.52
765,143,26,2024-04-03,41.04,1.42,404.23
766,23,11,2023-06-23,35.8,3.22,298.59
767,9999,888,2023-09-01,-86.57,6.34,-136.13
768,60,10,2023-09-10,60.46,0.96,85.38
769,158,6,2023-11-25,39.26,2.95,366.94
770,156,5,2024-12-24,59.64,3.25,239.15
771,70,7,2024-09-24,15.01,0.62,467.4
772,99,11,2024-04-09,19.4,1.55,413.51
773,19,1,2024-07-22,82.86,3.61,186.91
774,99,16,2023-08-15,73.22,2.85,317.02
775,5,28,2023-05-22,78.79,2.94,306.35
776,32,11,2024-12-11,80.83,7.79,384.67
777,81,19,2024-02-02,23.93,0.03,446.18
778,57,5,2023-01-16,75.59,6.27,482.18
779,11,7,2023-07-22,90.73,,346.69
780,126,28,2023-08-02,24.03,0.65,94.46
781,89,2,2023-10-07,39.94,2.9,342.46
782,134,20,2024-10-13,37.38,0.37,493.22
783,132,6,2023-07-13,50.44,3.9,248.39
784,159,5,2024-05-03,42.93,2.7,202.38
785,7,19,2024-04-17,57.58,1.1,204.12
786,50,25,2023-10-23,29.58,2.07,349.51
787,8,12,2023-12-12,28.74,2.8,3.36
788,77,12,2024-02-25,29.03,0.01,378.09
789,22,20,2023-08-02,32.42,0.99,189.69
790,99,23,2023-09-08,82.5,5.05,147.28
791,80,11,2024-02-21,75.5,0.7,314.59
792,65,7,2024-06-28,9.62,0.31,109.27
793,41,25,2023-10-14,40.42,1.55,454.67
794,160,26,2023-11-22,39.02,2.03,256.49
795,148,7,2024-12-03,60.34,0.78,1.39
796,89,7,2023-10-14,14.34,1.09,380.11
797,117,18,2024-04-28,6.96,0.27,117.88
798,2,23,2023-02-17,6.9,,32.83
799,15,24,2023-09-13,45.68,2.12,280.28
800,95,1,2024-06-23,39.76,1.66,445.72
801,94,13,2023-04-04,97.22,8.96,453.5
802,117,28,2024-04-23,76.28,2.22,203.97
803,83,16,2024-03-25,18.26,1.52,332.7
804,122,23,2024-04-08,74.72,7.12,16.75
805,144,8,2023-11-29,54.13,2.82,65.73
806,45,20,2023-07-03,45.64,2.26,12.72
807,127,10,2024-03-13,68.57,2.41,480.51
808,107,16,2023-12-03,82.68,1.95,310.75
809,33,20,2023-02-03,39.02,,355.37
810,29,8,2023-05-13,77.19,4.47,226.02
811,36,21,2023-09-23,59.3,5.32,335.11
812,19,24,2024-01-24,12.64,0.78,425.41
813,1,27,2024-10-01,15.51,0.67,495.15
814,140,25,2024-09-13,70.03,1.7,409.28
815,55,28,2023-02-27,55.61,1.75,388.71
816,111,19,2024-11-30,22.86,1.64,398.45
817,11,11,2023-11-17,46.72,3.18,341.53
818,148,19,2023-04-17,2.81,0.06,400.14
819,10,20,2023-11-29,37.38,2.24,9.37
820,83,24,2023-08-19,36.24,2.11,393.05
821,24,26,2024-07-04,31.67,3.07,109.14
822,113,14,2024-05-27,47.76,,205.99
823,60,2,2023-03-28,50.28,2.4,150.73
824,93,12,2023-07-29,73.21,1.32,284.48
825,102,7,2023-07-18,7.02,0.52,62.64
826,86,1,2023-04-08,78.06,4.5,177.52
827,154,4,2023-07-20,55.06,3.75,235.8
828,136,6,2024-04-24,33.73,0.48,437.39
829,94,17,2024-10-25,25.06,0.69,32.26
830,41,26,2023-11-10,79.6,0.19,398.8
831,143,15,2024-03-02,87.92,7.65,479.63
832,31,22,2023-11-11,7.78,0.02,411.83
833,29,7,2024-07-24,63.92,0.2,7.14
834,89,6,2024-06-18,4.19,0.01,83.11
835,133,21,2023-04-13,93.92,1.76,154.95
836,38,16,2023-08-21,96.79,5.8,200.65
837,40,23,2023-12-11,69.23,4.59,168.54
838,131,26,2024-05-28,87.34,5.24,205.25
839,130,24,2024-05-22,67.32,0.1,42.41
840,24,10,2024-01-16,42.95,0.28,196.05
841,129,23,2024-05-28,90.93,,420.72
842,135,13,2024-05-08,60.32,0.75,21.61
843,69,25,2023-07-28,12.47,0.28,428.24
844,148,23,2023-12-31,57.19,5.32,20.59
845,67,9,2023-07-27,35.37,3.12,333.75
846,40,1,2023-11-04,42.15,2.89,183.23
847,142,25,2023-05-10,49.74,3.44,221.71
848,41,11,2024-02-14,76.94,3.03,476.71
849,75,7,2024-06-26,11.81,0.86,198.17
850,93,20,2023-12-11,80.83,5.47,458.27
851,51,26,2024-07-01,46.06,2.64,13.85
852,6,24,2024-08-09,16.24,0.95,266.44
853,123,25,2024-06-20,77.43,4.99,16.31
854,142,2,2024-01-18,14.92,1.16,233.79
855,50,15,2024-03-29,48.97,2.74,144.5
856,58,7,2023-12-22,64.69,0.25,161.57
857,18,14,2023-04-22,92.17,7.58,23.81
858,26,12,2023-10-29,92.45,6.22,376.06
859,128,23,2024-06-30,46.31,1.26,47.7
860,160,3,2023-11-13,81.7,2.58,435.43
861,108,13,2023-08-16,78.34,0.67,320.77
862,154,3,2024-04-15,99.37,8.43,355.49
863,81,23,2023-12-01,97.05,2.48,0.11
864,11,26,2024-09-26,34.55,1.26,44.96
865,104,17,2023-02-02,42.53,4.07,199.24
866,42,2,2023-03-20,23.13,1.33,108.01
867,94,17,2023-09-15,17.14,1.45,195.83
868,134,13,2023-02-20,58.22,4.15,140.0
869,47,28,2023-08-28,35.94,1.44,138.63
870,133,16,2024-03-02,22.46,1.73,351.54
871,121,11,2023-10-24,60.51,2.26,406.55
872,128,21,2023-05-22,25.56,2.42,268.9
873,31,13,2023-02-01,6.78,0.46,347.02
874,78,17,2024-06-29,52.6,2.07,292.49
875,76,8,2023-04-30,64.59,0.92,300.29
876,6,20,2024-02-26,61.67,4.58,329.57
877,35,22,2023-06-11,27.23,2.46,344.09
878,152,2,2023-08-12,91.37,0.81,258.43
879,132,1,2024-09-09,22.81,1.11,241.89
880,62,3,2023-09-22,89.11,6.55,79.85
881,84,6,2024-05-23,3.74,0.1,75.9
882,139,21,2024-05-17,86.31,4.7,60.3
883,103,16,2024-01-04,60.03,0.47,426.57
884,16,17,2023-01-02,35.34,1.92,234.15
885,22,3,2023-03-21,69.6,6.88,251.13
886,58,23,2023-11-16,36.15,0.51,85.51
887,16,14,2023-06-22,79.74,3.36,357.53
888,28,26,2024-02-23,72.2,6.25,185.93
889,105,5,2024-04-11,61.91,0.56,85.02
890,35,11,2024-08-21,68.78,3.83,135.25
891,141,20,2023-04-26,99.2,7.28,374.07
892,111,9,2023-01-06,60.61,5.18,260.08
893,22,24,2023-12-06,98.61,4.0,263.8
894,91,1,2023-04-07,69.17,6.82,206.8
895,120,22,2024-09-25,1.24,0.05,273.68
896,138,16,2023-12-10,31.58,1.89,181.29
897,138,12,2024-07-02,37.29,0.75,303.78
898,81,12,2023-12-21,19.14,0.49,18.92
899,128,8,2024-05-28,9.42,0.62,203.47
900,14,18,2024-11-28,25.14,0.45,384.73
901,123,2,2024-10-08,11.37,1.12,463.88
902,73,24,2023-05-20,34.35,0.71,201.76
903,129,2,2024-08-10,71.19,0.6,398.89
904,96,23,2024-08-12,81.85,3.24,363.97
905,64,27,2024-03-12,12.78,0.81,491.24
906,3,5,2023-09-04,71.6,3.13,216.5
907,30,19,2024-11-07,7.23,0.15,289.01
908,44,21,2023-08-05,66.09,3.82,94.13
909,47,20,2024-07-23,62.12,2.7,255.0
910,136,18,2024-10-08,49.4,4.84,441.84
911,95,13,2023-04-30,2.79,0.03,143.86
912,27,13,2023-08-20,52.28,0.48,499.05
913,97,26,2023-01-12,29.23,1.19,325.21
914,157,9,2023-06-28,76.58,2.66,368.11
915,95,8,2023-04-05,14.06,0.21,180.01
916,84,6,2023-10-17,80.37,2.07,126.49
917,9999,888,2023-05-10,-12.87,0.83,-135.97
918,155,25,2024-11-13,61.14,5.38,378.55
919,6,5,2024-10-16,24.67,2.21,240.49
920,43,17,2023-01-17,27.2,1.77,425.66
921,144,1,2023-09-08,64.5,5.06,157.1
922,44,23,2024-07-21,75.82,7.45,245.06
923,120,15,2024-04-03,94.24,6.12,131.04
924,154,10,2023-04-09,35.51,2.58,473.04
925,53,5,2024-06-12,17.0,0.89,105.54
926,97,21,2024-01-07,98.51,5.07,128.67
927,9999,888,2023-11-26,-87.19,,-99.55
928,80,24,2023-07-11,69.81,3.41,367.64
929,140,9,2023-03-13,5.87,0.15,341.85
930,89,2,2023-06-13,12.85,0.77,161.81
931,133,12,2023-11-15,47.71,1.35,55.96
932,61,12,2023-12-04,54.73,2.41,438.73
933,97,9,2024-04-14,87.87,2.27,315.5
934,70,22,2023-06-12,14.71,0.59,67.9
935,7,8,2024-09-08,37.03,1.26,368.14
936,103,27,2023-11-25,30.27,1.13,435.61
937,98,20,2023-07-27,55.26,4.21,67.22
938,45,1,2024-12-29,59.76,5.76,497.4
939,54,14,2023-10-09,69.8,3.47,28.05
940,24,22,2024-05-06,96.05,8.38,197.5
941,145,1,2023-08-15,72.52,1.16,394.08
942,120,7,2023-09-06,76.77,1.5,435.61
943,82,4,2023-11-07,6.52,0.4,389.22
944,33,6,2023-04-14,5.05,0.07,477.31
945,12,2,2024-01-10,28.04,2.04,87.23
946,155,10,2023-03-22,55.19,2.49,424.67
947,35,5,2024-12-18,37.6,3.66,444.21
948,43,15,2023-10-06,50.54,0.01,199.13
949,133,4,2023-11-25,27.92,0.09,284.56
950,120,8,2024-08-15,7.88,0.43,44.37
951,125,21,2024-04-28,70.06,2.32,53.09
952,103,9,2024-02-25,9.49,0.34,92.06
953,44,12,2023-06-30,91.43,2.78,65.19
954,151,11,2024-02-20,29.88,0.28,351.27
955,46,10,2023-09-05,57.66,0.69,167.86
956,127,5,2023-01-21,95.53,2.74,308.55
957,52,18,2023-07-12,4.45,0.24,192.51
958,38,18,2024-07-06,43.04,2.03,431.98
959,145,27,2024-01-13,91.97,7.87,16.29
960,92,27,2023-04-28,51.72,0.6,29.43
961,124,13,2024-07-12,9.55,0.44,312.47
962,104,10,2024-03-07,59.63,4.46,352.24
963,105,17,2023-03-19,42.39,4.07,292.05
964,65,1,2023-12-10,41.51,3.28,380.18
965,103,3,2023-07-06,77.38,6.42,26.54
966,158,21,2023-11-03,69.86,0.61,294.52
967,71,2,2023-04-19,27.04,0.42,310.36
968,79,5,2024-08-09,12.1,0.65,67.6
969,127,2,2023-09-07,9.54,,256.75
970,121,26,2023-10-08,28.75,1.73,42.57
971,83,5,2024-01-14,67.08,6.25,106.05
972,140,1,2024-03-31,98.18,4.92,191.54
973,148,22,2023-08-04,24.14,0.85,137.52
974,8,12,2023-12-12,75.45,3.28,303.3
975,43,8,2024-03-29,91.45,5.75,488.54
976,44,9,2023-03-13,10.47,0.7,188.78
977,38,10,2023-12-30,19.99,1.1,209.32
978,105,12,2023-07-07,46.79,1.88,289.06
979,31,14,2023-02-01,68.2,1.22,451.62
980,65,6,2023-06-10,34.88,0.26,291.96
981,109,6,2023-10-23,6.9,0.4,329.55
982,14,8,2023-08-05,61.55,1.43,130.09
983,61,5,2023-11-24,10.38,0.42,383.5
984,23,14,2023-03-14,8.62,0.28,252.37
985,117,18,2024-05-28,46.03,,367.17
986,52,19,2023-04-28,50.03,4.77,81.43
987,57,2,2023-08-19,28.67,1.88,323.29
988,83,2,2023-04-15,74.56,1.72,197.94
989,119,3,2024-10-03,67.78,5.97,124.93
990,9999,888,2024-02-25,-83.28,6.55,-388.76
991,123,28,2024-01-25,4.38,0.15,31.4
992,23,14,2023-12-26,5.94,0.08,442.26
993,159,24,2024-04-14,10.19,0.68,165.13
994,9999,888,2024-10-02,-18.91,1.46,-29.42
995,22,17,2023-03-20,57.86,2.14,453.92
996,152,5,2024-02-11,89.87,3.28,156.56
997,54,17,2024-07-20,31.07,0.71,275.22
998,48,6,2023-08-18,38.91,3.28,216.19
999,119,5,2023-02-11,52.86,3.97,148.78
1000,54,20,2024-12-30,90.29,0.4,207.14
1001,39,19,2023-11-25,7.5,0.13,280.44
1002,146,3,2023-12-12,92.04,2.19,313.23
1003,121,17,2024-06-01,70.14,3.15,379.06
1004,115,6,2023-04-18,40.62,3.46,412.94
1005,9999,888,2024-04-04,-26.21,1.97,-255.09
1006,159,20,2024-09-11,16.78,0.59,178.06
1007,96,12,2023-12-26,40.26,1.79,71.57
1008,37,20,2023-09-26,14.27,1.24,196.8
1009,52,26,2023-06-01,83.74,5.55,243.41
1010,139,2,2023-11-27,91.85,8.68,100.99
1011,52,11,2024-08-07,11.56,0.97,251.37
1012,154,20,2024-07-18,81.06,4.84,108.9
1013,98,11,2024-04-05,24.22,0.63,106.39
1014,39,10,2024-05-27,21.0,1.01,26.81
1015,157,6,2023-09-26,46.23,4.12,163.83
1016,60,14,2023-04-26,58.51,4.41,200.32
1017,83,4,2024-06-26,30.04,2.07,113.17
1018,112,17,2023-07-15,56.59,0.25,35.65
1019,158,27,2024-09-25,71.88,3.76,385.0
1020,141,7,2024-07-22,81.93,,320.67
1021,153,25,2023-09-29,42.19,2.33,218.54
1022,153,10,2024-08-20,64.93,2.87,124.94
1023,145,11,2023-05-12,14.66,0.6,319.23
1024,9999,888,2024-05-12,-8.07,0.4,-275.54
1025,105,11,2024-10-10,11.54,1.02,342.73
1026,16,11,2023-05-24,86.72,2.21,73.03
1027,90,1,2023-08-24,10.05,0.19,238.25
1028,14,28,2024-07-16,10.19,0.17,123.05
1029,5,5,2024-05-18,83.69,2.24,343.27
1030,132,17,2024-07-06,98.94,2.75,67.44
1031,136,5,2024-02-14,15.26,0.79,402.24
1032,70,18,2024-11-21,59.51,3.23,47.96
1033,78,12,2024-11-14,78.07,1.54,293.82
1034,81,8,2023-09-09,45.01,1.4,138.75
1035,71,4,2024-09-16,16.87,0.95,236.74
1036,104,8,2023-03-14,85.51,6.42,430.61
1037,74,1,2024-07-18,76.62,,45.14
1038,34,10,2024-08-28,59.06,5.1,238.46
1039,108,3,2024-01-18,33.6,2.52,499.16
1040,38,9,2024-08-07,2.72,0.14,410.15
1041,134,16,2024-05-16,72.85,6.34,307.39
1042,52,9,2023-06-13,59.47,1.6,343.37
1043,145,11,2023-01-27,83.53,1.51,13.01
1044,17,19,2023-02-03,76.24,1.78,427.97
1045,122,7,2023-11-18,34.95,1.06,256.69
1046,84,6,2024-02-06,20.17,0.99,464.59
1047,43,27,2023-01-11,79.37,1.7,337.59
1048,110,7,2023-05-19,35.19,0.31,404.23
1049,92,13,2023-03-30,96.79,1.53,18.0
1050,17,1,2024-12-14,85.2,3.45,220.93
1051,44,8,2023-04-06,62.87,3.14,162.82
1052,121,15,2023-01-27,13.19,1.29,226.55
1053,7,21,2024-04-05,15.24,,151.03
1054,48,14,2023-06-20,67.39,4.81,376.62
1055,15,18,2024-02-04,59.99,4.21,402.19
1056,100,9,2024-02-24,13.48,0.52,219.99
1057,107,1,2023-05-18,55.87,4.3,458.8
1058,87,17,2024-02-04,73.29,2.85,203.82
1059,44,10,2023-04-04,73.01,2.41,361.22
1060,23,10,2024-09-12,92.34,5.01,292.26
1061,55,7,2023-12-27,79.27,1.54,352.06
1062,105,2,2023-03-09,54.53,1.67,112.41
1063,148,24,2024-10-09,5.35,0.03,453.85
1064,36,27,2023-03-06,36.57,0.44,307.39
1065,139,6,2024-11-02,81.39,6.48,241.35
1066,39,2,2023-09-28,26.93,0.87,312.51
1067,153,21,2024-02-25,32.01,2.33,198.24
1068,3,15,2024-12-12,89.99,3.5,48.36
1069,102,16,2023-06-19,31.99,2.93,489.44
1070,158,5,2024-10-07,91.98,1.26,427.26
1071,21,21,2023-04-17,12.86,0.93,384.3
1072,123,25,2024-10-06,14.43,1.29,67.35
1073,10,15,2023-05-04,94.98,6.52,211.06
1074,113,18,2023-07-06,96.92,0.5,62.48
1075,52,20,2023-03-19,58.33,4.72,494.53
1076,27,26,2024-11-24,62.72,5.31,366.17
1077,8,11,2023-01-12,72.46,7.07,87.59
1078,63,26,2024-05-22,31.83,0.35,131.12
1079,30,20,2023-05-23,21.02,0.8,286.69
1080,155,2,2024-10-20,41.84,3.77,332.68
1081,96,13,2023-09-06,57.73,1.41,4.4
1082,99,6,2023-04-19,39.07,2.37,256.24
1083,138,11,2024-09-10,22.51,,70.69
1084,78,6,2023-10-06,49.76,1.17,498.81
1085,111,27,2024-10-01,56.66,1.15,58.68
1086,113,20,2024-10-09,52.91,2.51,23.8
1087,130,14,2024-01-17,43.18,,176.05
1088,9,18,2023-09-08,2.43,0.15,211.8
1089,80,21,2024-07-27,92.87,,365.16
1090,25,7,2023-03-22,48.73,2.2,78.38
1091,86,1,2023-07-29,77.9,3.72,29.61
1092,99,5,2023-04-01,62.05,4.23,42.9
1093,40,15,2023-12-19,1.43,0.08,455.05
1094,86,15,2024-02-03,31.43,2.6,216.26
1095,36,27,2023-06-14,14.64,1.39,336.23
1096,29,26,2024-08-07,77.05,7.26,98.39
1097,49,15,2024-09-29,77.09,2.72,457.47
1098,151,19,2023-01-01,94.83,6.02,1.43
1099,114,10,2023-08-12,37.98,2.22,11.89
1100,116,22,2023-08-16,42.21,0.72,371.59
1101,113,5,2024-04-22,14.44,0.52,236.66
1102,108,1,2024-11-05,48.02,1.71,445.29
1103,123,9,2023-06-11,75.38,1.22,386.59
1104,157,3,2023-09-27,34.95,1.37,458.87
1105,88,27,2024-12-22,29.1,2.45,192.17
1106,28,21,2023-12-23,70.3,3.85,127.11
1107,46,4,2023-02-03,53.13,0.7,252.14
1108,101,23,2023-08-01,76.25,4.49,82.51
1109,63,1,2024-03-20,21.05,0.39,358.73
1110,111,20,2024-12-31,34.21,0.24,207.59
